date,ticket_id,agent_id,support_cost,sla_met,first_contact_resolution,csat_score
2025-03-02,TCK01680,AGT0025,84827.5,Yes,Yes,4.24
2025-03-03,TCK01681,AGT0135,34711.51,Yes,Yes,4.25
2025-03-04,TCK01682,AGT0231,59148.89,Yes,No,4.47
2025-03-05,TCK01683,AGT0075,29260.64,Yes,Yes,4.64
2025-03-06,TCK01684,AGT0288,52797.39,Yes,No,5.0
2025-03-07,TCK01685,AGT0000,38635.77,Yes,No,4.79
2025-03-08,TCK01686,AGT0146,34003.31,Yes,No,4.24
2025-03-09,TCK01687,AGT0286,97028.65,Yes,No,4.42
2025-03-10,TCK01688,AGT0141,24406.67,Yes,No,4.59
2025-03-11,TCK01689,AGT0052,80859.33,Yes,Yes,4.15
2025-03-12,TCK01690,AGT0068,98574.85,Yes,Yes,4.6
2025-03-13,TCK01691,AGT0089,11791.13,Yes,Yes,4.24
2025-03-14,TCK01692,AGT0219,72912.47,Yes,Yes,4.1
2025-03-15,TCK01693,AGT0191,32762.06,Yes,Yes,4.32
2025-03-16,TCK01694,AGT0062,13643.9,Yes,Yes,4.72
2025-03-17,TCK01695,AGT0072,46260.06,Yes,Yes,4.72
2025-03-18,TCK01696,AGT0160,94169.6,Yes,No,4.63
2025-03-19,TCK01697,AGT0168,11058.86,Yes,Yes,4.9
2025-03-20,TCK01698,AGT0088,62909.71,Yes,Yes,4.87
2025-03-21,TCK01699,AGT0175,55125.68,Yes,Yes,4.66
2025-03-22,TCK01700,AGT0268,88604.57,Yes,Yes,4.62
2025-03-23,TCK01701,AGT0072,17560.15,Yes,No,4.64
2025-03-24,TCK01702,AGT0244,71337.34,Yes,Yes,4.56
2025-03-25,TCK01703,AGT0076,71209.87,Yes,Yes,3.95
2025-03-26,TCK01704,AGT0158,70217.2,Yes,Yes,4.94
2025-03-27,TCK01705,AGT0097,94810.1,Yes,Yes,4.72
2025-03-28,TCK01706,AGT0101,84077.88,Yes,Yes,4.24
2025-03-29,TCK01707,AGT0131,13777.55,Yes,Yes,5.0
2025-03-30,TCK01708,AGT0101,52397.46,Yes,Yes,4.42
2025-03-31,TCK01709,AGT0018,45815.78,Yes,Yes,4.57
2025-01-01,TCK01710,AGT0081,37913.25,Yes,No,4.91
2025-01-02,TCK01711,AGT0278,50620.31,Yes,Yes,4.67
2025-01-03,TCK01712,AGT0128,44577.48,Yes,Yes,5.0
2025-01-04,TCK01713,AGT0088,48910.05,Yes,Yes,4.49
2025-01-05,TCK01714,AGT0212,98133.57,Yes,Yes,5.0
2025-01-06,TCK01715,AGT0142,17976.97,No,No,4.37
2025-01-07,TCK01716,AGT0064,93000.78,Yes,Yes,5.0
2025-01-08,TCK01717,AGT0075,53221.3,Yes,No,3.92
2025-01-09,TCK01718,AGT0198,66136.8,Yes,Yes,4.27
2025-01-10,TCK01719,AGT0142,84716.47,Yes,No,4.69
2025-01-11,TCK01720,AGT0092,42441.67,Yes,Yes,4.48
2025-01-12,TCK01721,AGT0223,48737.97,Yes,Yes,4.58
2025-01-13,TCK01722,AGT0290,46856.66,Yes,Yes,4.61
2025-01-14,TCK01723,AGT0101,43725.79,Yes,Yes,4.24
2025-01-15,TCK01724,AGT0266,93297.64,Yes,Yes,4.27
2025-01-16,TCK01725,AGT0109,84603.69,Yes,Yes,4.67
2025-01-17,TCK01726,AGT0264,19810.0,Yes,No,4.4
2025-01-18,TCK01727,AGT0002,19731.1,Yes,Yes,5.0
2025-01-19,TCK01728,AGT0084,48508.26,Yes,Yes,4.54
2025-01-20,TCK01729,AGT0281,18879.16,Yes,No,4.82
2025-01-21,TCK01730,AGT0116,65718.38,Yes,Yes,4.73
2025-01-22,TCK01731,AGT0220,22932.24,Yes,No,4.42
2025-01-23,TCK01732,AGT0153,57013.59,Yes,Yes,4.01
2025-01-24,TCK01733,AGT0152,10649.8,Yes,Yes,4.96
2025-01-25,TCK01734,AGT0011,38493.67,Yes,Yes,4.31
2025-01-26,TCK01735,AGT0132,70947.17,Yes,No,4.48
2025-01-27,TCK01736,AGT0292,53563.5,Yes,No,4.55
2025-01-28,TCK01737,AGT0299,98044.25,Yes,No,4.58
2025-01-29,TCK01738,AGT0227,88669.34,Yes,Yes,4.89
2025-01-30,TCK01739,AGT0270,42316.37,Yes,No,4.6
2025-01-31,TCK01740,AGT0042,14093.79,Yes,Yes,4.56
2025-02-01,TCK01741,AGT0020,86106.37,Yes,Yes,4.91
2025-02-02,TCK01742,AGT0106,92011.09,Yes,No,4.78
2025-02-03,TCK01743,AGT0116,83856.47,Yes,Yes,4.38
2025-02-04,TCK01744,AGT0123,21515.49,Yes,Yes,4.26
2025-02-05,TCK01745,AGT0280,99812.36,Yes,Yes,4.35
2025-02-06,TCK01746,AGT0291,33272.58,Yes,No,4.59
2025-02-07,TCK01747,AGT0202,75178.44,Yes,Yes,4.23
2025-02-08,TCK01748,AGT0050,91723.14,Yes,Yes,4.63
2025-02-09,TCK01749,AGT0270,31211.84,Yes,No,4.56
2025-02-10,TCK01750,AGT0276,91743.27,Yes,Yes,3.84
2025-02-11,TCK01751,AGT0140,37853.34,Yes,Yes,4.18
2025-02-12,TCK01752,AGT0274,97877.19,Yes,Yes,3.73
2025-02-13,TCK01753,AGT0289,35313.4,Yes,No,4.5
2025-02-14,TCK01754,AGT0051,95809.22,Yes,Yes,4.92
2025-02-15,TCK01755,AGT0026,14819.02,Yes,Yes,4.03
2025-02-16,TCK01756,AGT0156,73834.48,Yes,Yes,4.2
2025-02-17,TCK01757,AGT0238,57890.0,Yes,Yes,4.55
2025-02-18,TCK01758,AGT0155,53008.94,Yes,Yes,4.28
2025-02-19,TCK01759,AGT0290,30114.49,Yes,Yes,4.28
2025-02-20,TCK01760,AGT0135,73503.62,Yes,Yes,4.76
2025-02-21,TCK01761,AGT0143,27172.85,No,No,4.45
2025-02-22,TCK01762,AGT0105,59755.76,Yes,Yes,4.15
2025-02-23,TCK01763,AGT0157,32792.08,Yes,No,3.97
2025-02-24,TCK01764,AGT0145,96005.92,Yes,Yes,5.0
2025-02-25,TCK01765,AGT0001,12576.81,Yes,Yes,4.94
2025-02-26,TCK01766,AGT0076,27975.55,Yes,Yes,4.46
2025-02-27,TCK01767,AGT0131,31807.95,Yes,No,4.63
2025-02-28,TCK01768,AGT0089,47266.1,Yes,Yes,4.45
2025-03-01,TCK01769,AGT0262,30945.72,Yes,No,4.75
2025-03-02,TCK01770,AGT0107,54221.42,Yes,Yes,4.34
2025-03-03,TCK01771,AGT0073,88521.9,Yes,Yes,4.44
2025-03-04,TCK01772,AGT0038,74085.71,Yes,Yes,4.74
2025-03-05,TCK01773,AGT0158,62196.58,Yes,Yes,5.0
2025-03-06,TCK01774,AGT0070,18010.29,Yes,Yes,4.82
2025-03-07,TCK01775,AGT0240,72459.29,Yes,Yes,4.97
2025-03-08,TCK01776,AGT0297,24977.29,Yes,Yes,4.51
2025-03-09,TCK01777,AGT0035,80773.06,Yes,Yes,4.41
2025-03-10,TCK01778,AGT0083,32505.11,Yes,Yes,4.02
2025-03-11,TCK01779,AGT0262,47534.39,Yes,Yes,4.62
2025-03-12,TCK01780,AGT0171,41542.32,Yes,Yes,4.71
2025-03-13,TCK01781,AGT0172,87293.25,Yes,Yes,4.51
2025-03-14,TCK01782,AGT0046,21389.0,No,Yes,4.37
2025-03-15,TCK01783,AGT0140,60908.04,Yes,No,4.97
2025-03-16,TCK01784,AGT0117,22785.54,Yes,Yes,4.79
2025-03-17,TCK01785,AGT0276,73431.63,Yes,No,4.99
2025-03-18,TCK01786,AGT0213,91457.03,Yes,Yes,4.31
2025-03-19,TCK01787,AGT0219,49114.69,Yes,Yes,4.39
2025-03-20,TCK01788,AGT0025,53928.3,Yes,Yes,4.96
2025-03-21,TCK01789,AGT0008,93468.06,Yes,Yes,4.59
2025-03-22,TCK01790,AGT0270,56889.22,Yes,Yes,4.43
2025-03-23,TCK01791,AGT0009,53883.86,Yes,Yes,4.45
2025-03-24,TCK01792,AGT0120,62049.62,Yes,Yes,4.6
2025-03-25,TCK01793,AGT0124,72030.68,Yes,Yes,4.9
2025-03-26,TCK01794,AGT0169,19619.5,Yes,No,4.55
2025-03-27,TCK01795,AGT0071,83899.95,Yes,Yes,4.84
2025-03-28,TCK01796,AGT0151,49195.45,Yes,Yes,4.74
2025-03-29,TCK01797,AGT0207,16511.37,Yes,No,4.34
2025-03-30,TCK01798,AGT0048,80756.44,Yes,Yes,4.34
2025-03-31,TCK01799,AGT0153,43925.5,Yes,Yes,4.46
2025-01-01,TCK01800,AGT0292,19033.07,Yes,No,4.2
2025-01-02,TCK01801,AGT0067,67040.11,Yes,Yes,4.45
2025-01-03,TCK01802,AGT0049,89211.82,No,Yes,5.0
2025-01-04,TCK01803,AGT0151,89897.82,Yes,Yes,4.59
2025-01-05,TCK01804,AGT0018,96189.71,Yes,Yes,4.37
2025-01-06,TCK01805,AGT0099,88093.49,No,Yes,5.0
2025-01-07,TCK01806,AGT0059,10192.68,Yes,Yes,4.32
2025-01-08,TCK01807,AGT0166,44221.7,Yes,Yes,4.31
2025-01-09,TCK01808,AGT0201,83668.83,Yes,Yes,4.97
2025-01-10,TCK01809,AGT0145,42962.77,Yes,No,4.8
2025-01-11,TCK01810,AGT0163,64139.37,Yes,No,4.56
2025-01-12,TCK01811,AGT0241,64568.53,Yes,No,4.85
2025-01-13,TCK01812,AGT0068,42852.28,Yes,No,4.69
2025-01-14,TCK01813,AGT0174,91402.65,Yes,Yes,4.24
2025-01-15,TCK01814,AGT0048,55290.55,Yes,No,3.88
2025-01-16,TCK01815,AGT0107,51830.58,Yes,Yes,4.43
2025-01-17,TCK01816,AGT0225,99776.24,Yes,Yes,4.93
2025-01-18,TCK01817,AGT0160,54415.03,Yes,Yes,4.47
2025-01-19,TCK01818,AGT0118,26055.84,Yes,Yes,4.74
2025-01-20,TCK01819,AGT0148,56176.25,Yes,No,4.66
2025-01-21,TCK01820,AGT0149,83261.51,Yes,Yes,4.09
2025-01-22,TCK01821,AGT0292,79917.43,Yes,Yes,4.48
2025-01-23,TCK01822,AGT0142,80972.36,Yes,Yes,4.71
2025-01-24,TCK01823,AGT0159,73722.14,Yes,Yes,4.36
2025-01-25,TCK01824,AGT0010,32879.6,Yes,No,4.49
2025-01-26,TCK01825,AGT0137,87587.57,Yes,No,4.72
2025-01-27,TCK01826,AGT0077,90409.91,Yes,Yes,4.62
2025-01-28,TCK01827,AGT0076,27473.74,Yes,Yes,4.91
2025-01-29,TCK01828,AGT0253,21741.01,Yes,Yes,4.72
2025-01-30,TCK01829,AGT0257,97804.45,Yes,No,4.31
2025-01-31,TCK01830,AGT0290,88149.16,Yes,Yes,4.46
2025-02-01,TCK01831,AGT0262,90391.25,Yes,No,4.61
2025-02-02,TCK01832,AGT0084,89773.87,Yes,Yes,5.0
2025-02-03,TCK01833,AGT0145,58751.81,Yes,No,4.46
2025-02-04,TCK01834,AGT0041,68176.16,Yes,Yes,4.08
2025-02-05,TCK01835,AGT0124,59082.66,Yes,Yes,4.73
2025-02-06,TCK01836,AGT0166,14608.57,Yes,Yes,4.37
2025-02-07,TCK01837,AGT0240,77095.28,Yes,No,4.21
2025-02-08,TCK01838,AGT0279,55479.88,Yes,No,4.61
2025-02-09,TCK01839,AGT0187,68293.82,Yes,Yes,4.89
2025-02-10,TCK01840,AGT0018,55237.58,Yes,Yes,4.43
2025-02-11,TCK01841,AGT0067,54263.02,Yes,No,4.75
2025-02-12,TCK01842,AGT0217,25461.02,Yes,No,4.8
2025-02-13,TCK01843,AGT0101,35084.23,Yes,Yes,4.84
2025-02-14,TCK01844,AGT0041,24296.74,Yes,Yes,4.38
2025-02-15,TCK01845,AGT0287,27609.97,Yes,Yes,4.26
2025-02-16,TCK01846,AGT0166,97567.96,Yes,No,4.3
2025-02-17,TCK01847,AGT0108,23780.21,Yes,Yes,4.84
2025-02-18,TCK01848,AGT0035,34234.34,Yes,Yes,4.8
2025-02-19,TCK01849,AGT0231,63153.07,Yes,Yes,4.31
2025-02-20,TCK01850,AGT0228,64916.07,Yes,Yes,5.0
2025-02-21,TCK01851,AGT0163,23857.67,Yes,Yes,4.28
2025-02-22,TCK01852,AGT0072,81434.57,Yes,Yes,4.9
2025-02-23,TCK01853,AGT0135,80668.26,Yes,Yes,5.0
2025-02-24,TCK01854,AGT0069,31358.59,Yes,No,4.63
2025-02-25,TCK01855,AGT0195,35979.97,Yes,No,4.37
2025-02-26,TCK01856,AGT0268,94418.91,Yes,Yes,4.38
2025-02-27,TCK01857,AGT0048,84310.43,Yes,Yes,4.52
2025-02-28,TCK01858,AGT0129,72801.73,Yes,Yes,4.92
2025-03-01,TCK01859,AGT0004,17400.99,Yes,No,4.24
2025-03-02,TCK01860,AGT0026,47643.77,Yes,No,4.05
2025-03-03,TCK01861,AGT0159,60337.17,Yes,Yes,4.71
2025-03-04,TCK01862,AGT0148,26867.02,Yes,No,4.77
2025-03-05,TCK01863,AGT0263,50340.39,Yes,Yes,5.0
2025-03-06,TCK01864,AGT0229,64092.33,Yes,Yes,4.19
2025-03-07,TCK01865,AGT0199,39463.9,Yes,Yes,4.56
2025-03-08,TCK01866,AGT0049,80285.03,Yes,No,4.95
2025-03-09,TCK01867,AGT0066,85640.46,Yes,Yes,4.64
2025-03-10,TCK01868,AGT0299,39124.85,Yes,No,4.54
2025-03-11,TCK01869,AGT0057,85479.14,Yes,No,4.84
2025-03-12,TCK01870,AGT0258,19321.89,Yes,Yes,4.42
2025-03-13,TCK01871,AGT0129,85395.62,Yes,Yes,4.86
2025-03-14,TCK01872,AGT0214,23747.54,Yes,Yes,4.22
2025-03-15,TCK01873,AGT0171,17463.44,Yes,No,4.14
2025-03-16,TCK01874,AGT0257,67759.79,Yes,Yes,4.52
2025-03-17,TCK01875,AGT0101,52474.36,Yes,Yes,3.83
2025-03-18,TCK01876,AGT0208,91710.15,Yes,No,4.63
2025-03-19,TCK01877,AGT0290,42687.03,Yes,No,4.08
2025-03-20,TCK01878,AGT0285,35843.7,Yes,Yes,4.68
2025-03-21,TCK01879,AGT0115,55066.14,Yes,No,4.66
2025-03-22,TCK01880,AGT0263,51035.16,Yes,Yes,4.58
2025-03-23,TCK01881,AGT0149,40998.52,Yes,Yes,4.73
2025-03-24,TCK01882,AGT0299,72436.72,Yes,Yes,4.66
2025-03-25,TCK01883,AGT0035,78360.57,Yes,No,4.51
2025-03-26,TCK01884,AGT0286,86768.56,Yes,Yes,5.0
2025-03-27,TCK01885,AGT0207,97557.09,Yes,Yes,4.72
2025-03-28,TCK01886,AGT0105,33999.06,Yes,Yes,4.83
2025-03-29,TCK01887,AGT0157,74448.41,Yes,No,4.92
2025-03-30,TCK01888,AGT0120,45483.24,Yes,Yes,4.8
2025-03-31,TCK01889,AGT0054,70937.38,Yes,Yes,5.0
2025-01-01,TCK01890,AGT0011,52838.35,Yes,Yes,4.65
2025-01-02,TCK01891,AGT0144,99439.58,Yes,Yes,4.6
2025-01-03,TCK01892,AGT0135,75601.19,Yes,Yes,4.41
2025-01-04,TCK01893,AGT0002,95724.22,Yes,No,4.52
2025-01-05,TCK01894,AGT0143,85147.26,Yes,Yes,4.38
2025-01-06,TCK01895,AGT0029,91261.09,Yes,No,4.8
2025-01-07,TCK01896,AGT0236,83297.73,Yes,Yes,4.33
2025-01-08,TCK01897,AGT0278,51324.32,Yes,Yes,4.62
2025-01-09,TCK01898,AGT0114,32660.96,Yes,Yes,4.77
2025-01-10,TCK01899,AGT0103,43328.82,Yes,Yes,4.65
2025-01-11,TCK01900,AGT0117,11821.26,Yes,No,4.33
2025-01-12,TCK01901,AGT0004,57159.39,Yes,Yes,4.81
2025-01-13,TCK01902,AGT0247,55455.2,Yes,Yes,4.57
2025-01-14,TCK01903,AGT0120,57272.54,Yes,Yes,3.74
2025-01-15,TCK01904,AGT0285,97662.81,Yes,Yes,4.3
2025-01-16,TCK01905,AGT0148,92030.86,Yes,Yes,5.0
2025-01-17,TCK01906,AGT0083,24554.15,Yes,Yes,5.0
2025-01-18,TCK01907,AGT0230,43199.43,Yes,Yes,4.76
2025-01-19,TCK01908,AGT0287,48156.06,Yes,Yes,4.84
2025-01-20,TCK01909,AGT0160,42447.96,Yes,Yes,4.37
2025-01-21,TCK01910,AGT0271,81864.64,Yes,Yes,4.52
2025-01-22,TCK01911,AGT0037,57163.39,Yes,No,4.97
2025-01-23,TCK01912,AGT0225,61488.98,Yes,Yes,4.73
2025-01-24,TCK01913,AGT0141,86771.22,Yes,Yes,4.62
2025-01-25,TCK01914,AGT0291,82533.53,Yes,Yes,4.54
2025-01-26,TCK01915,AGT0150,21899.04,Yes,Yes,4.95
2025-01-27,TCK01916,AGT0113,74252.31,Yes,Yes,4.94
2025-01-28,TCK01917,AGT0236,49189.25,Yes,No,4.79
2025-01-29,TCK01918,AGT0065,36518.4,Yes,No,4.62
2025-01-30,TCK01919,AGT0257,14501.69,Yes,Yes,4.49
2025-01-31,TCK01920,AGT0248,53852.46,Yes,Yes,4.81
2025-02-01,TCK01921,AGT0179,41989.3,Yes,Yes,4.27
2025-02-02,TCK01922,AGT0189,32636.17,Yes,Yes,4.33
2025-02-03,TCK01923,AGT0153,72520.46,Yes,Yes,4.16
2025-02-04,TCK01924,AGT0195,79253.68,Yes,No,4.97
2025-02-05,TCK01925,AGT0261,32031.06,Yes,No,4.38
2025-02-06,TCK01926,AGT0142,14450.27,Yes,Yes,4.72
2025-02-07,TCK01927,AGT0100,86387.74,Yes,Yes,4.56
2025-02-08,TCK01928,AGT0243,10896.38,Yes,Yes,5.0
2025-02-09,TCK01929,AGT0011,94340.12,Yes,Yes,4.73
2025-02-10,TCK01930,AGT0238,66485.79,Yes,Yes,4.04
2025-02-11,TCK01931,AGT0048,38966.2,Yes,Yes,4.95
2025-02-12,TCK01932,AGT0041,32183.01,Yes,Yes,4.48
2025-02-13,TCK01933,AGT0165,10810.51,Yes,Yes,4.54
2025-02-14,TCK01934,AGT0081,31192.43,Yes,Yes,4.4
2025-02-15,TCK01935,AGT0290,22395.55,Yes,Yes,4.66
2025-02-16,TCK01936,AGT0157,65094.96,Yes,No,4.65
2025-02-17,TCK01937,AGT0215,24989.1,Yes,Yes,4.41
2025-02-18,TCK01938,AGT0157,57576.69,Yes,Yes,4.45
2025-02-19,TCK01939,AGT0133,63110.48,Yes,Yes,4.63
2025-02-20,TCK01940,AGT0066,36823.75,Yes,Yes,3.9
2025-02-21,TCK01941,AGT0006,13155.85,Yes,Yes,4.17
2025-02-22,TCK01942,AGT0013,13352.85,Yes,No,5.0
2025-02-23,TCK01943,AGT0072,12371.26,Yes,No,4.7
2025-02-24,TCK01944,AGT0162,76521.22,Yes,Yes,4.44
2025-02-25,TCK01945,AGT0065,38620.87,Yes,No,4.09
2025-02-26,TCK01946,AGT0129,81667.02,Yes,No,4.58
2025-02-27,TCK01947,AGT0205,48855.95,Yes,Yes,4.9
2025-02-28,TCK01948,AGT0275,50769.83,Yes,Yes,5.0
2025-03-01,TCK01949,AGT0255,56159.43,Yes,Yes,5.0
2025-03-02,TCK01950,AGT0265,74172.83,Yes,Yes,4.33
2025-03-03,TCK01951,AGT0024,34615.26,Yes,Yes,4.45
2025-03-04,TCK01952,AGT0280,20942.86,Yes,Yes,4.16
2025-03-05,TCK01953,AGT0252,60045.16,Yes,Yes,4.35
2025-03-06,TCK01954,AGT0288,39427.99,No,Yes,4.54
2025-03-07,TCK01955,AGT0163,49824.22,Yes,Yes,4.49
2025-03-08,TCK01956,AGT0094,68225.2,Yes,Yes,5.0
2025-03-09,TCK01957,AGT0269,54471.32,Yes,Yes,4.21
2025-03-10,TCK01958,AGT0109,65825.09,Yes,Yes,4.59
2025-03-11,TCK01959,AGT0237,58978.0,Yes,No,3.98
2025-03-12,TCK01960,AGT0024,76581.67,Yes,Yes,4.7
2025-03-13,TCK01961,AGT0140,73534.3,Yes,Yes,4.2
2025-03-14,TCK01962,AGT0116,58077.09,Yes,Yes,4.93
2025-03-15,TCK01963,AGT0024,71101.27,Yes,Yes,4.51
2025-03-16,TCK01964,AGT0078,88620.36,Yes,Yes,4.18
2025-03-17,TCK01965,AGT0067,48904.42,Yes,Yes,3.97
2025-03-18,TCK01966,AGT0172,47148.68,Yes,Yes,4.31
2025-03-19,TCK01967,AGT0011,78782.11,Yes,Yes,4.67
2025-03-20,TCK01968,AGT0287,62429.85,Yes,Yes,4.73
2025-03-21,TCK01969,AGT0127,16390.61,No,Yes,4.45
2025-03-22,TCK01970,AGT0095,90290.08,Yes,Yes,4.88
2025-03-23,TCK01971,AGT0091,12770.48,Yes,Yes,4.26
2025-03-24,TCK01972,AGT0140,77355.67,Yes,No,3.72
2025-03-25,TCK01973,AGT0030,78291.47,Yes,Yes,4.68
2025-03-26,TCK01974,AGT0019,95780.0,Yes,Yes,4.99
2025-03-27,TCK01975,AGT0145,14872.1,Yes,Yes,4.99
2025-03-28,TCK01976,AGT0159,63717.12,Yes,No,4.21
2025-03-29,TCK01977,AGT0042,48505.65,Yes,Yes,4.44
2025-03-30,TCK01978,AGT0253,39756.97,Yes,Yes,4.82
2025-03-31,TCK01979,AGT0129,18128.67,Yes,Yes,4.41
2025-01-01,TCK01980,AGT0059,60638.87,Yes,Yes,4.63
2025-01-02,TCK01981,AGT0150,53113.67,Yes,Yes,4.39
2025-01-03,TCK01982,AGT0286,19409.9,Yes,No,4.27
2025-01-04,TCK01983,AGT0004,65124.06,Yes,Yes,4.33
2025-01-05,TCK01984,AGT0265,76415.78,Yes,No,4.89
2025-01-06,TCK01985,AGT0129,79055.05,Yes,Yes,4.6
2025-01-07,TCK01986,AGT0266,91483.59,Yes,No,4.98
2025-01-08,TCK01987,AGT0177,46852.37,Yes,Yes,4.76
2025-01-09,TCK01988,AGT0252,95776.55,Yes,Yes,5.0
2025-01-10,TCK01989,AGT0055,87888.65,Yes,No,4.85
2025-01-11,TCK01990,AGT0082,36685.14,Yes,Yes,4.83
2025-01-12,TCK01991,AGT0098,24335.47,Yes,No,4.56
2025-01-13,TCK01992,AGT0148,49185.05,Yes,Yes,5.0
2025-01-14,TCK01993,AGT0155,46170.88,Yes,No,4.63
2025-01-15,TCK01994,AGT0189,61814.74,Yes,Yes,4.01
2025-01-16,TCK01995,AGT0262,62504.76,Yes,Yes,4.68
2025-01-17,TCK01996,AGT0079,77498.83,Yes,Yes,4.31
2025-01-18,TCK01997,AGT0251,55890.1,Yes,Yes,4.91
2025-01-19,TCK01998,AGT0096,19434.04,Yes,Yes,4.82
2025-01-20,TCK01999,AGT0259,87246.22,Yes,No,4.54
2025-01-21,TCK02000,AGT0259,37878.81,Yes,Yes,4.33
2025-01-22,TCK02001,AGT0102,97416.77,Yes,Yes,4.64
2025-01-23,TCK02002,AGT0039,20607.41,Yes,Yes,4.41
2025-01-24,TCK02003,AGT0272,96242.61,Yes,Yes,4.84
2025-01-25,TCK02004,AGT0100,18191.06,Yes,Yes,4.77
2025-01-26,TCK02005,AGT0220,30793.25,Yes,No,5.0
2025-01-27,TCK02006,AGT0123,14192.19,Yes,Yes,4.47
2025-01-28,TCK02007,AGT0230,73460.18,Yes,Yes,4.51
2025-01-29,TCK02008,AGT0177,86526.89,Yes,No,4.55
2025-01-30,TCK02009,AGT0062,49066.4,Yes,Yes,4.57
2025-01-31,TCK02010,AGT0115,93566.99,Yes,Yes,4.91
2025-02-01,TCK02011,AGT0190,63126.92,Yes,Yes,4.52
2025-02-02,TCK02012,AGT0061,66700.64,Yes,No,5.0
2025-02-03,TCK02013,AGT0255,86087.73,Yes,Yes,4.77
2025-02-04,TCK02014,AGT0006,36712.02,Yes,Yes,4.45
2025-02-05,TCK02015,AGT0154,41883.91,Yes,Yes,4.38
2025-02-06,TCK02016,AGT0091,91535.67,Yes,Yes,4.91
2025-02-07,TCK02017,AGT0013,91086.71,Yes,No,4.61
2025-02-08,TCK02018,AGT0228,97883.45,Yes,Yes,4.6
2025-02-09,TCK02019,AGT0085,91165.45,Yes,Yes,4.42
2025-02-10,TCK02020,AGT0132,21463.48,Yes,No,4.58
2025-02-11,TCK02021,AGT0182,84135.19,Yes,Yes,4.41
2025-02-12,TCK02022,AGT0061,46885.46,Yes,Yes,5.0
2025-02-13,TCK02023,AGT0218,99172.12,Yes,No,4.82
2025-02-14,TCK02024,AGT0245,52505.29,Yes,No,4.55
2025-02-15,TCK02025,AGT0229,59845.25,Yes,No,4.54
2025-02-16,TCK02026,AGT0078,57679.74,Yes,No,4.63
2025-02-17,TCK02027,AGT0148,38956.33,Yes,Yes,4.6
2025-02-18,TCK02028,AGT0137,16751.99,Yes,Yes,4.31
2025-02-19,TCK02029,AGT0064,90608.61,Yes,Yes,4.03
2025-02-20,TCK02030,AGT0012,82240.82,Yes,No,4.36
2025-02-21,TCK02031,AGT0212,22557.41,Yes,No,4.56
2025-02-22,TCK02032,AGT0241,79909.14,Yes,Yes,4.38
2025-02-23,TCK02033,AGT0212,66326.2,Yes,Yes,4.85
2025-02-24,TCK02034,AGT0180,46822.94,Yes,Yes,4.53
2025-02-25,TCK02035,AGT0172,32861.9,Yes,No,5.0
2025-02-26,TCK02036,AGT0159,87375.59,Yes,No,4.43
2025-02-27,TCK02037,AGT0163,73016.94,Yes,Yes,4.64
2025-02-28,TCK02038,AGT0187,59296.59,Yes,Yes,4.51
2025-03-01,TCK02039,AGT0190,64861.17,Yes,No,4.73
2025-03-02,TCK02040,AGT0255,18195.96,Yes,Yes,4.92
2025-03-03,TCK02041,AGT0182,52652.78,Yes,Yes,4.78
2025-03-04,TCK02042,AGT0116,27433.03,Yes,Yes,3.99
2025-03-05,TCK02043,AGT0281,28754.53,Yes,No,4.75
2025-03-06,TCK02044,AGT0195,69517.36,Yes,No,4.3
2025-03-07,TCK02045,AGT0033,92013.05,Yes,Yes,4.51
2025-03-08,TCK02046,AGT0051,46338.09,Yes,Yes,4.81
2025-03-09,TCK02047,AGT0111,28697.43,Yes,Yes,4.26
2025-03-10,TCK02048,AGT0251,68387.22,Yes,No,4.95
2025-03-11,TCK02049,AGT0081,88406.83,Yes,Yes,4.49
2025-03-12,TCK02050,AGT0231,77348.69,Yes,Yes,5.0
2025-03-13,TCK02051,AGT0226,88188.15,Yes,Yes,4.62
2025-03-14,TCK02052,AGT0232,58289.92,Yes,No,5.0
2025-03-15,TCK02053,AGT0220,77668.86,Yes,Yes,4.96
2025-03-16,TCK02054,AGT0041,22605.81,Yes,Yes,4.42
2025-03-17,TCK02055,AGT0020,41344.72,Yes,No,4.21
2025-03-18,TCK02056,AGT0041,45059.42,Yes,No,4.63
2025-03-19,TCK02057,AGT0112,56016.62,Yes,Yes,4.43
2025-03-20,TCK02058,AGT0104,93616.87,Yes,Yes,5.0
2025-03-21,TCK02059,AGT0191,88686.69,Yes,Yes,4.53
2025-03-22,TCK02060,AGT0016,22107.29,Yes,Yes,4.51
2025-03-23,TCK02061,AGT0119,25551.07,Yes,Yes,4.18
2025-03-24,TCK02062,AGT0128,42187.65,Yes,Yes,4.73
2025-03-25,TCK02063,AGT0129,36166.95,Yes,Yes,4.25
2025-03-26,TCK02064,AGT0059,65329.39,Yes,No,4.73
2025-03-27,TCK02065,AGT0047,91249.84,Yes,Yes,4.77
2025-03-28,TCK02066,AGT0028,96606.24,Yes,Yes,4.38
2025-03-29,TCK02067,AGT0096,68824.27,Yes,Yes,4.89
2025-03-30,TCK02068,AGT0009,85434.33,Yes,Yes,4.52
2025-03-31,TCK02069,AGT0241,57268.2,Yes,Yes,4.16
2025-01-01,TCK02070,AGT0231,28749.43,Yes,No,5.0
2025-01-02,TCK02071,AGT0276,57221.96,Yes,Yes,4.32
2025-01-03,TCK02072,AGT0283,59957.43,Yes,Yes,4.75
2025-01-04,TCK02073,AGT0202,76821.18,Yes,Yes,4.73
