date,project_id,cloud_cost,orders_processed,dev_cost,budget,it_expense,total_revenue,uptime_minutes,scheduled_minutes,incident_count,downtime_minutes,internal_nps
2025-03-14,PRJ0064,0.0662,6,666043.39,649017.66,211097.55,3774718.11,43107.01,43200,4,41.44,48
2025-03-15,PRJ0145,0.0219,1,1695825.0,1929976.5,295000.97,2647835.16,43170.44,43200,4,36.13,36
2025-03-16,PRJ0176,0.0781,8,1169967.6,1227246.62,263677.6,3473237.07,43111.8,43200,3,18.12,38
2025-03-17,PRJ0010,0.0348,18,985950.4,889438.74,264413.08,4785149.12,43050.54,43200,1,25.44,54
2025-03-18,PRJ0084,0.0914,4,1608656.8,1733170.36,145628.86,2996756.91,43109.51,43200,4,21.05,52
2025-03-19,PRJ0025,0.0836,5,1421494.31,1619675.97,117446.94,2992700.02,43008.86,43200,4,51.3,42
2025-03-20,PRJ0062,0.0412,5,1670045.16,1628527.87,220614.94,4100666.09,43166.83,43200,1,25.78,40
2025-03-21,PRJ0085,0.0827,15,611493.29,557291.32,204227.64,4024306.62,43113.2,43200,3,4.64,64
2025-03-22,PRJ0058,0.0421,10,977880.53,1116889.76,203300.78,3064925.79,43130.34,43200,4,37.54,53
2025-03-23,PRJ0026,0.0191,8,978975.28,1167802.98,121801.6,1258881.4,43040.19,43200,2,12.66,63
2025-03-24,PRJ0176,0.0966,7,994629.64,918012.41,198776.98,4923147.98,43111.63,43200,3,20.98,44
2025-03-25,PRJ0160,0.0687,12,1253719.81,1481158.43,130071.15,2509281.68,43106.13,43200,1,20.33,40
2025-03-26,PRJ0097,0.051,11,924520.7,931715.62,184422.92,2266825.67,43123.93,43200,2,5.27,48
2025-03-27,PRJ0104,0.0458,13,1166575.42,1379395.97,112432.53,4926187.33,43169.48,43200,2,57.11,57
2025-03-28,PRJ0098,0.0392,15,1051666.39,1151208.5,271378.52,4488540.87,43152.91,43200,4,33.28,67
2025-03-29,PRJ0128,0.0983,17,1602944.07,1870753.22,102636.02,2320866.57,43109.37,43200,4,10.22,43
2025-03-30,PRJ0148,0.0221,18,1405251.19,1596013.91,287864.63,2233236.22,43178.68,43200,1,33.79,36
2025-03-31,PRJ0054,0.0383,8,1480444.15,1344834.46,272578.36,3883816.57,43071.68,43200,4,27.64,61
2025-01-01,PRJ0005,0.0537,6,815875.84,750306.14,250521.61,2337263.61,43098.51,43200,3,21.35,30
2025-01-02,PRJ0196,0.053,11,988253.25,1045298.57,296510.12,2005727.85,43129.89,43200,2,28.88,51
2025-01-03,PRJ0094,0.0524,9,531748.17,499250.76,110764.0,4918683.39,43088.15,43200,3,40.51,62
2025-01-04,PRJ0132,0.0258,5,662562.06,687944.99,228319.42,3262840.95,43072.28,43200,2,12.77,41
2025-01-05,PRJ0101,0.023,7,897581.35,1064880.72,269860.42,4049990.49,43022.48,43200,1,32.73,58
2025-01-06,PRJ0002,0.0329,15,598195.58,591272.77,125323.42,3852219.84,43127.18,43200,2,48.97,62
2025-01-07,PRJ0180,0.0923,4,1403948.6,1469476.24,216955.0,4022103.98,43038.52,43200,4,14.13,62
2025-01-08,PRJ0022,0.0202,19,1997195.17,2027708.1,178784.38,4613559.9,43027.65,43200,1,31.42,51
2025-01-09,PRJ0052,0.0782,13,651222.82,709147.85,187165.42,3003073.33,43036.43,43200,1,57.98,35
2025-01-10,PRJ0164,0.0782,1,1731845.32,1659373.62,282504.82,4013512.72,43137.7,43200,1,48.23,60
2025-01-11,PRJ0082,0.0829,1,678224.37,663291.08,207730.29,4187255.34,43027.67,43200,2,35.99,49
2025-01-12,PRJ0144,0.0898,14,1504871.03,1742084.39,118652.41,4785538.34,43195.25,43200,3,45.2,45
2025-01-13,PRJ0084,0.0337,9,1464736.4,1674780.87,287443.23,3852386.81,43151.71,43200,4,32.01,62
2025-01-14,PRJ0077,0.0302,12,1854075.4,2107633.02,137042.23,4570463.2,43078.55,43200,3,59.21,40
2025-01-15,PRJ0109,0.0519,18,670918.42,758993.83,278527.36,1380152.4,43118.66,43200,2,10.98,63
2025-01-16,PRJ0000,0.0339,9,973166.7,1009982.81,294184.14,1504386.38,43001.53,43200,3,43.46,66
2025-01-17,PRJ0050,0.0761,8,636169.64,711662.13,275567.49,1633384.76,43168.91,43200,3,1.35,66
2025-01-18,PRJ0172,0.0672,14,1111074.99,1129031.57,235426.76,1579252.29,43054.24,43200,3,8.42,57
2025-01-19,PRJ0003,0.0887,9,1867389.76,1737070.0,248710.36,1350075.25,43014.38,43200,1,43.59,35
2025-01-20,PRJ0189,0.0174,2,1672284.73,1702406.58,239973.45,1490295.14,43151.62,43200,2,45.8,30
2025-01-21,PRJ0192,0.0924,1,1584350.15,1501328.48,192104.88,4983641.14,43065.92,43200,2,3.32,66
2025-01-22,PRJ0112,0.0364,13,1299541.26,1321965.5,154883.94,2088740.12,43113.51,43200,4,20.7,51
2025-01-23,PRJ0031,0.0542,10,1825228.61,1805566.45,157000.55,2912192.43,43168.81,43200,4,7.97,62
2025-01-24,PRJ0033,0.0495,8,1174162.7,1267800.06,246233.57,4286461.48,43155.19,43200,1,53.52,47
2025-01-25,PRJ0091,0.0784,7,724528.5,730659.55,225207.29,1473218.7,43067.37,43200,2,27.78,67
2025-01-26,PRJ0094,0.0478,12,1756377.83,1952524.66,216976.81,2269460.03,43173.74,43200,4,27.11,58
2025-01-27,PRJ0071,0.0949,17,919457.49,968780.87,230521.77,1637144.08,43077.77,43200,4,49.61,68
2025-01-28,PRJ0038,0.0912,12,580450.31,682521.15,254957.25,1250224.46,43100.0,43200,1,42.03,31
2025-01-29,PRJ0153,0.0885,16,689057.05,638967.86,249668.18,4843013.52,43122.49,43200,4,55.42,30
2025-01-30,PRJ0161,0.0164,10,1413588.37,1563870.85,121079.28,4433431.34,43014.2,43200,4,56.38,35
2025-01-31,PRJ0181,0.0869,12,1410622.95,1554110.2,172607.01,4517191.98,43119.43,43200,4,19.48,56
2025-02-01,PRJ0117,0.0803,11,890274.76,1055142.93,152793.43,4474720.53,43115.48,43200,4,39.25,44
2025-02-02,PRJ0002,0.0193,14,1590770.22,1609009.29,207647.73,1618267.34,43174.7,43200,3,32.97,43
2025-02-03,PRJ0122,0.0197,13,1660460.23,1646564.49,112283.22,4139987.58,43070.73,43200,1,36.15,61
2025-02-04,PRJ0049,0.0191,2,1880753.94,1789947.44,252492.81,3911484.81,43048.44,43200,1,37.89,40
2025-02-05,PRJ0011,0.011,7,1377406.25,1349288.64,121305.47,4701661.44,43095.3,43200,3,4.54,34
2025-02-06,PRJ0192,0.0594,1,1669135.05,1753538.59,154280.41,1877289.09,43137.47,43200,4,53.81,48
2025-02-07,PRJ0053,0.0976,3,1629649.52,1876238.13,256548.3,2656177.55,43112.38,43200,2,9.28,56
2025-02-08,PRJ0132,0.0495,12,886713.57,873666.45,110312.0,2179714.05,43027.64,43200,4,26.04,30
2025-02-09,PRJ0056,0.0587,5,965338.89,914487.38,232040.21,2031671.27,43069.58,43200,3,18.23,62
2025-02-10,PRJ0144,0.0971,12,1217723.59,1195364.41,284895.65,3609526.75,43012.76,43200,4,33.67,60
2025-02-11,PRJ0111,0.033,3,528558.45,491706.35,223527.56,1655773.4,43147.87,43200,1,57.73,58
2025-02-12,PRJ0046,0.0873,5,946096.66,1114510.03,242531.5,2859228.48,43176.59,43200,4,25.33,68
2025-02-13,PRJ0150,0.0592,1,1210824.31,1406720.24,258453.37,3586561.79,43009.13,43200,2,36.59,30
2025-02-14,PRJ0084,0.0613,16,662103.94,657169.62,144449.26,1521212.27,43105.09,43200,1,9.33,56
2025-02-15,PRJ0141,0.0409,9,689413.83,671555.49,216192.78,2027920.55,43113.2,43200,4,28.32,36
2025-02-16,PRJ0065,0.0605,10,1194855.1,1399915.17,161811.34,4869464.23,43087.77,43200,4,55.03,60
2025-02-17,PRJ0074,0.0166,10,1596447.55,1437651.44,149899.08,4181717.33,43100.55,43200,2,56.01,58
2025-02-18,PRJ0178,0.0788,13,1750623.4,1890976.58,138491.28,3707818.71,43142.07,43200,4,33.24,67
2025-02-19,PRJ0102,0.0356,16,1319470.85,1550115.84,217086.12,4423876.83,43096.75,43200,3,46.35,32
2025-02-20,PRJ0165,0.0899,4,1212123.48,1275841.47,258906.39,1055873.81,43183.93,43200,2,1.19,31
2025-02-21,PRJ0191,0.0431,14,1076420.85,969736.87,275177.81,1024297.74,43108.17,43200,3,32.36,38
2025-02-22,PRJ0037,0.0229,17,789423.49,762315.82,185717.19,1615866.54,43014.36,43200,2,44.22,68
2025-02-23,PRJ0049,0.0726,5,719843.0,847062.64,174579.8,2981028.48,43190.66,43200,1,20.46,59
2025-02-24,PRJ0097,0.0248,13,1687844.68,1527679.57,237461.38,3279894.83,43029.36,43200,2,54.17,43
2025-02-25,PRJ0081,0.0778,3,1197509.95,1219584.76,256071.85,1454754.13,43156.89,43200,2,47.0,49
2025-02-26,PRJ0029,0.0971,5,1685480.37,1916262.1,150663.87,1289142.48,43105.38,43200,3,46.41,43
2025-02-27,PRJ0078,0.0802,16,1556124.55,1791764.29,159458.18,4313336.52,43148.18,43200,3,2.25,51
2025-02-28,PRJ0090,0.012,19,790843.87,825073.47,206678.66,2857873.93,43102.69,43200,2,11.85,56
2025-03-01,PRJ0178,0.064,19,1265460.9,1227174.54,188877.14,4969977.7,43011.79,43200,1,43.1,44
2025-03-02,PRJ0190,0.0726,17,1166024.95,1259203.65,241157.55,1917386.64,43074.99,43200,2,34.14,55
2025-03-03,PRJ0051,0.0843,18,1135810.26,1112109.77,200897.0,3588804.45,43124.14,43200,4,35.13,44
2025-03-04,PRJ0165,0.015,18,1313856.57,1283085.1,122319.82,4217552.66,43125.78,43200,2,1.87,60
2025-03-05,PRJ0078,0.0532,8,1973122.85,2253858.63,133190.64,4490552.62,43194.61,43200,1,27.08,40
2025-03-06,PRJ0029,0.0582,18,1719350.9,1626986.94,280381.77,2225276.06,43121.26,43200,3,47.4,43
2025-03-07,PRJ0105,0.0252,9,1855568.65,1673085.43,145479.67,1773121.53,43057.29,43200,4,40.15,33
2025-03-08,PRJ0050,0.039,19,544459.37,545021.56,110017.22,1904378.29,43008.69,43200,2,34.77,64
2025-03-09,PRJ0080,0.0496,10,710504.55,744105.86,246290.91,3666971.08,43157.68,43200,2,42.1,61
2025-03-10,PRJ0132,0.085,2,627145.49,697087.34,236802.23,3089319.35,43177.86,43200,2,51.21,65
2025-03-11,PRJ0028,0.0936,17,894846.51,1015055.34,220015.2,3395965.53,43122.73,43200,3,51.12,61
2025-03-12,PRJ0131,0.0666,13,1162838.74,1278024.62,200451.23,1082114.47,43096.48,43200,1,27.91,43
2025-03-13,PRJ0137,0.0455,11,1463079.87,1591761.64,293916.07,2563892.84,43172.2,43200,4,19.16,63
2025-03-14,PRJ0183,0.0329,16,1251246.9,1376027.02,123966.46,2240593.86,43048.07,43200,1,22.62,32
2025-03-15,PRJ0144,0.0984,7,1854775.87,1820384.53,202032.56,4455125.16,43079.75,43200,1,31.76,66
2025-03-16,PRJ0073,0.0985,3,1909783.94,1937873.8,212808.99,4105034.76,43101.53,43200,2,6.27,52
2025-03-17,PRJ0016,0.0932,16,745281.43,808578.89,104498.58,2718287.46,43009.87,43200,4,35.87,65
2025-03-18,PRJ0083,0.0807,19,1779369.38,1636434.77,182398.48,3522118.32,43137.72,43200,4,27.74,51
2025-03-19,PRJ0068,0.0393,16,1222583.31,1208642.93,256560.43,1190717.57,43037.71,43200,3,45.78,30
2025-03-20,PRJ0033,0.0835,2,1179994.21,1205866.39,194219.75,3549005.8,43066.63,43200,4,17.16,65
2025-03-21,PRJ0005,0.0468,14,1677409.02,1778107.58,275055.69,1388819.98,43082.9,43200,1,4.91,43
2025-03-22,PRJ0052,0.0394,10,639710.76,669102.04,228959.79,3856075.12,43127.7,43200,2,53.78,46
2025-03-23,PRJ0193,0.077,19,1823739.69,2034271.4,253217.07,3295353.79,43013.1,43200,2,5.02,44
2025-03-24,PRJ0125,0.0172,11,1506295.03,1569601.6,260896.03,2201972.97,43068.17,43200,2,55.71,56
2025-03-25,PRJ0042,0.0144,18,1812892.41,2123330.28,237900.05,2483359.99,43054.87,43200,1,30.35,46
2025-03-26,PRJ0114,0.0503,11,1991716.37,2019790.61,249876.13,1360366.33,43000.3,43200,3,4.32,31
2025-03-27,PRJ0110,0.0501,9,1277006.68,1350576.97,239062.11,2291153.88,43138.33,43200,3,8.42,54
2025-03-28,PRJ0150,0.0906,19,639893.3,576520.26,210092.75,4867371.64,43047.19,43200,4,32.44,37
2025-03-29,PRJ0182,0.0214,10,749785.79,744644.8,213306.59,2944739.45,43033.29,43200,2,1.93,39
2025-03-30,PRJ0079,0.0211,3,985427.36,1143068.04,137976.96,2896963.69,43159.59,43200,2,54.99,57
2025-03-31,PRJ0094,0.0233,3,655329.41,655377.2,265487.85,3516915.16,43007.84,43200,2,47.98,65
2025-01-01,PRJ0117,0.0127,8,1723012.74,1681584.45,162427.46,2937775.24,43180.05,43200,2,30.77,69
2025-01-02,PRJ0143,0.0165,6,945301.78,1004913.54,207147.38,2422036.4,43137.38,43200,2,55.65,64
2025-01-03,PRJ0007,0.0694,1,1963829.28,1813830.09,149909.11,1558086.3,43034.35,43200,4,16.33,45
2025-01-04,PRJ0131,0.0488,6,1553887.15,1646314.75,239173.0,3521260.95,43070.02,43200,3,51.35,46
2025-01-05,PRJ0103,0.0787,2,760145.56,753380.07,295033.79,3995689.69,43190.0,43200,3,48.5,30
2025-01-06,PRJ0131,0.0993,19,1214063.97,1232191.0,260388.05,4692410.61,43123.77,43200,1,35.33,51
2025-01-07,PRJ0183,0.0693,7,1200326.33,1365262.57,223819.1,1012055.43,43121.74,43200,2,19.81,33
2025-01-08,PRJ0024,0.0145,11,1238767.49,1360896.59,213501.31,1266641.64,43130.61,43200,3,33.94,56
2025-01-09,PRJ0194,0.0194,11,1303536.76,1347637.79,197954.25,4597622.65,43092.55,43200,3,57.48,67
2025-01-10,PRJ0095,0.0893,4,546759.62,586812.44,140994.29,3524622.16,43033.46,43200,4,5.99,50
2025-01-11,PRJ0194,0.0575,16,1529451.69,1728368.55,169602.01,4831641.11,43030.18,43200,4,12.86,40
2025-01-12,PRJ0154,0.0842,5,1230787.66,1383079.32,181278.81,2723378.38,43137.46,43200,1,38.99,60
2025-01-13,PRJ0092,0.0871,7,1686448.1,1611563.92,288913.81,2666748.68,43176.79,43200,1,41.03,33
2025-01-14,PRJ0159,0.0935,16,1723024.36,1706269.27,185116.57,2377058.32,43060.04,43200,3,10.7,52
2025-01-15,PRJ0177,0.0955,15,845802.68,849584.33,217238.07,1571275.7,43100.68,43200,1,48.57,68
2025-01-16,PRJ0060,0.0599,5,572634.42,547588.93,284484.91,2514531.64,43198.45,43200,3,55.78,65
2025-01-17,PRJ0121,0.0407,1,1554850.78,1405038.48,203685.28,1058594.16,43051.43,43200,4,5.7,53
2025-01-18,PRJ0050,0.0966,9,1966644.18,1872619.28,150289.96,3037253.14,43078.04,43200,1,58.48,40
2025-01-19,PRJ0146,0.0593,5,1169986.98,1336678.88,176201.22,4388840.83,43072.7,43200,3,17.59,66
2025-01-20,PRJ0020,0.0158,6,889419.21,946142.93,175107.84,2284787.01,43006.52,43200,3,19.22,41
2025-01-21,PRJ0004,0.0678,3,735007.84,736843.45,242943.51,1378560.63,43101.9,43200,4,3.65,39
2025-01-22,PRJ0091,0.0629,6,931168.4,1007992.9,159224.15,4895045.29,43041.74,43200,3,30.35,65
2025-01-23,PRJ0169,0.0906,8,991879.33,1112839.25,246057.72,1515910.44,43025.72,43200,2,57.33,59
2025-01-24,PRJ0060,0.0688,6,1135812.12,1142999.92,277848.54,3114789.99,43142.08,43200,2,10.5,44
2025-01-25,PRJ0021,0.0414,16,1483110.68,1542171.78,167214.6,4236742.75,43153.15,43200,3,35.03,36
2025-01-26,PRJ0148,0.097,16,909744.58,836295.41,127068.22,2009380.83,43177.78,43200,1,17.19,61
2025-01-27,PRJ0069,0.0821,3,576465.15,622079.2,227710.87,4365958.16,43186.83,43200,2,2.1,69
2025-01-28,PRJ0000,0.0667,17,1059917.92,1067254.81,172170.89,3228100.56,43173.81,43200,2,59.24,36
2025-01-29,PRJ0132,0.0364,6,1783444.42,1837049.58,206797.23,2327742.72,43024.5,43200,2,43.25,35
2025-01-30,PRJ0011,0.0436,6,1247527.27,1280936.28,226833.13,4462756.86,43044.73,43200,2,44.39,59
2025-01-31,PRJ0089,0.0703,19,1947175.64,2121881.66,181548.59,3488000.61,43024.5,43200,1,40.11,44
2025-02-01,PRJ0045,0.0165,15,1255432.3,1345496.52,284938.89,3461537.71,43070.7,43200,4,9.48,63
2025-02-02,PRJ0033,0.0331,19,913848.23,938185.67,179922.93,3016038.87,43024.81,43200,1,13.19,66
2025-02-03,PRJ0176,0.0743,2,789971.0,714992.09,161474.87,2098949.95,43130.66,43200,4,23.75,35
2025-02-04,PRJ0077,0.0532,8,1541786.75,1674825.65,277135.04,2219441.78,43143.34,43200,2,59.73,56
2025-02-05,PRJ0044,0.0462,7,1304571.93,1518356.36,127260.34,1352316.29,43031.92,43200,2,40.68,33
2025-02-06,PRJ0154,0.0236,8,1405998.39,1589995.03,124841.79,1974894.82,43124.32,43200,1,27.1,44
2025-02-07,PRJ0072,0.0498,13,1632690.18,1950223.42,287139.64,2111300.34,43004.6,43200,1,29.6,45
2025-02-08,PRJ0025,0.0794,15,1588855.2,1496260.85,141793.68,1234805.97,43086.87,43200,4,55.41,44
2025-02-09,PRJ0046,0.0338,12,565044.95,546260.6,129687.48,1441258.95,43057.07,43200,1,12.59,50
2025-02-10,PRJ0120,0.0105,15,1703857.86,1809122.61,207033.66,2081011.95,43199.7,43200,3,19.93,52
2025-02-11,PRJ0055,0.0702,14,1299054.96,1261076.45,109357.69,3709010.09,43184.56,43200,1,22.88,54
2025-02-12,PRJ0093,0.0975,7,1087562.8,990079.04,224003.0,1736939.96,43029.51,43200,2,53.96,38
2025-02-13,PRJ0106,0.0646,17,1306279.14,1333301.46,190586.16,3087398.4,43183.47,43200,1,46.83,61
2025-02-14,PRJ0062,0.0208,5,1418677.17,1399231.96,228082.39,3031613.06,43083.76,43200,2,35.86,34
2025-02-15,PRJ0047,0.0389,10,724259.46,709142.9,156787.38,4336152.32,43115.33,43200,3,19.57,66
2025-02-16,PRJ0060,0.0881,19,1126123.09,1335527.76,281094.44,3436655.22,43106.75,43200,2,12.93,58
2025-02-17,PRJ0080,0.0309,18,1003379.32,974819.37,154116.14,4667996.31,43145.23,43200,1,20.51,50
2025-02-18,PRJ0025,0.0647,10,1025613.42,962876.41,227512.94,3512405.48,43066.99,43200,4,55.84,30
2025-02-19,PRJ0035,0.0462,2,637002.41,597250.77,289018.37,1102062.55,43013.94,43200,3,54.7,36
2025-02-20,PRJ0000,0.0287,6,739765.23,844735.86,180161.86,2525968.29,43083.53,43200,3,25.9,35
2025-02-21,PRJ0007,0.0832,3,742748.1,827758.9,132285.31,3796191.9,43108.9,43200,1,20.21,48
2025-02-22,PRJ0112,0.0769,19,1059837.11,995023.68,113676.5,2900487.58,43110.98,43200,3,53.19,69
2025-02-23,PRJ0098,0.0695,5,1841737.32,1778981.84,292603.6,2677591.48,43158.52,43200,2,27.33,43
2025-02-24,PRJ0179,0.0313,7,809041.06,909526.31,252740.3,3686182.52,43008.85,43200,4,3.28,35
2025-02-25,PRJ0046,0.0188,7,1124288.76,1104484.32,283790.41,2142931.52,43197.62,43200,1,21.4,38
2025-02-26,PRJ0126,0.0619,10,967414.12,1155540.01,239766.61,4635912.13,43198.11,43200,3,36.83,61
2025-02-27,PRJ0055,0.0598,1,1681074.97,1785589.12,168489.7,2652574.4,43019.8,43200,2,56.73,37
2025-02-28,PRJ0013,0.027,11,575189.65,550802.98,124603.32,3524871.24,43068.8,43200,2,26.05,51
2025-03-01,PRJ0027,0.0151,7,794815.09,920111.76,285861.37,4929333.07,43118.06,43200,3,15.17,37
2025-03-02,PRJ0077,0.0173,6,815962.31,812570.08,197923.81,4141920.92,43074.67,43200,1,23.69,63
2025-03-03,PRJ0129,0.0993,6,1989444.2,1962869.62,179301.8,3126492.64,43097.52,43200,2,4.37,38
2025-03-04,PRJ0108,0.0805,13,1356162.53,1353765.34,215558.41,4437550.35,43065.19,43200,3,54.03,39
2025-03-05,PRJ0153,0.093,16,708437.4,800859.56,121311.86,3241750.87,43142.43,43200,1,2.97,51
2025-03-06,PRJ0013,0.0276,13,908298.71,864667.57,161840.76,2766613.74,43072.8,43200,1,1.06,42
2025-03-07,PRJ0186,0.0965,2,751733.14,762660.13,227575.22,4493811.78,43085.98,43200,2,37.23,64
2025-03-08,PRJ0055,0.0228,19,686906.85,624569.94,120024.59,1108621.43,43115.18,43200,1,10.09,37
2025-03-09,PRJ0114,0.0558,19,1695773.04,1946727.08,127048.55,2629864.55,43193.84,43200,4,18.47,42
2025-03-10,PRJ0006,0.0847,19,1243628.94,1246384.36,202117.57,2371969.87,43128.36,43200,2,29.97,64
2025-03-11,PRJ0002,0.0415,18,1446815.21,1409851.8,224691.42,3856345.23,43019.38,43200,1,47.73,58
2025-03-12,PRJ0110,0.0482,6,996876.87,1070613.83,137400.34,1050344.86,43063.78,43200,4,23.86,39
2025-03-13,PRJ0150,0.0215,2,1330542.63,1478894.89,106616.93,3643409.92,43083.94,43200,4,57.47,59
2025-03-14,PRJ0106,0.0211,19,886353.55,1013872.18,291673.38,2385444.94,43148.03,43200,2,27.74,35
2025-03-15,PRJ0017,0.0658,6,962054.41,966225.38,105498.53,1391573.52,43089.38,43200,3,55.28,58
2025-03-16,PRJ0037,0.0708,15,1478356.92,1690782.4,100410.41,4921323.13,43131.82,43200,1,27.69,67
2025-03-17,PRJ0114,0.08,6,725525.19,754157.53,164668.11,1848914.95,43167.9,43200,4,31.45,34
2025-03-18,PRJ0014,0.0601,3,1425832.79,1326513.1,144490.63,2396519.72,43020.87,43200,2,57.53,36
2025-03-19,PRJ0191,0.0681,11,1778352.22,2052026.84,214717.27,1828186.36,43153.15,43200,1,40.82,40
2025-03-20,PRJ0118,0.0112,8,680634.84,724393.15,278841.78,3647964.79,43149.12,43200,3,9.81,49
2025-03-21,PRJ0027,0.0246,18,1846191.92,1995255.06,196221.53,4130065.26,43163.94,43200,1,36.31,56
2025-03-22,PRJ0038,0.0986,17,619168.52,731391.19,254660.24,4442563.34,43191.21,43200,3,14.29,44
2025-03-23,PRJ0184,0.0168,19,1023363.84,1092692.08,281845.41,2243992.87,43061.92,43200,1,19.27,58
2025-03-24,PRJ0016,0.0711,19,1415763.97,1276559.06,137879.93,3098213.57,43085.8,43200,1,50.45,41
2025-03-25,PRJ0085,0.0258,17,1339122.14,1554968.21,197662.18,3653030.5,43052.54,43200,3,41.25,67
2025-03-26,PRJ0125,0.0745,4,644586.61,635191.97,228414.0,3518083.9,43065.42,43200,3,17.93,62
2025-03-27,PRJ0043,0.0735,7,1698369.75,1784188.5,166376.65,3864108.77,43065.97,43200,2,1.28,64
2025-03-28,PRJ0024,0.0311,5,1959729.94,1884213.67,247950.42,4078909.21,43173.96,43200,2,32.34,62
2025-03-29,PRJ0144,0.0343,16,771842.43,763425.54,241063.0,1389893.42,43012.58,43200,3,15.76,44
2025-03-30,PRJ0012,0.0689,6,1842696.45,2038012.42,184218.86,1673244.1,43040.54,43200,4,2.67,65
2025-03-31,PRJ0024,0.0451,14,1335214.16,1373764.47,117590.75,3937284.2,43122.11,43200,1,4.73,60
2025-01-01,PRJ0067,0.0275,2,1903900.66,2071708.92,102313.76,2906702.14,43153.04,43200,3,40.72,54
2025-01-02,PRJ0137,0.0759,18,764128.94,876511.45,173869.91,2708135.16,43139.48,43200,4,25.44,31
2025-01-03,PRJ0066,0.0239,18,1688032.09,1691824.43,116413.77,2821760.5,43009.32,43200,4,16.49,47
2025-01-04,PRJ0108,0.087,13,589672.36,631245.45,256324.89,2488104.05,43090.76,43200,2,52.9,55
2025-01-05,PRJ0145,0.0563,18,1824794.67,2067996.68,166865.16,3364270.05,43036.89,43200,2,49.68,43
2025-01-06,PRJ0110,0.0195,17,1511239.13,1684331.86,233219.66,2293302.17,43197.63,43200,1,28.51,36
2025-01-07,PRJ0110,0.0725,13,1055382.18,1120766.3,169275.8,3547261.6,43199.78,43200,2,17.26,55
2025-01-08,PRJ0033,0.0567,12,785700.24,797497.57,259187.68,1810548.46,43010.18,43200,1,30.92,69
2025-01-09,PRJ0110,0.0368,3,1724799.65,1763177.47,277682.5,4030755.65,43133.54,43200,3,45.42,44
2025-01-10,PRJ0007,0.048,7,1404861.98,1446924.34,267502.83,4126399.9,43162.61,43200,1,1.63,40
2025-01-11,PRJ0167,0.0369,1,1040623.78,1045466.49,196894.71,3314083.26,43064.96,43200,2,37.14,59
2025-01-12,PRJ0112,0.0337,5,1165753.74,1293663.38,116790.32,2477293.85,43138.73,43200,2,42.9,31
2025-01-13,PRJ0082,0.0247,1,1739813.98,1631292.34,174342.22,1057586.29,43037.53,43200,4,49.19,68
2025-01-14,PRJ0041,0.0426,4,1008390.79,1200223.26,184891.2,1486129.89,43025.59,43200,2,13.78,55
2025-01-15,PRJ0168,0.0326,1,634449.02,719272.09,292050.8,1318748.05,43185.06,43200,4,13.0,42
2025-01-16,PRJ0100,0.0715,13,1866923.26,1847225.2,213099.46,1040820.1,43128.51,43200,2,13.73,61
2025-01-17,PRJ0005,0.0715,14,1081015.61,986712.42,228169.25,3888879.09,43163.39,43200,4,55.95,68
2025-01-18,PRJ0179,0.0552,15,1022581.27,1138532.73,256400.72,4824267.04,43106.54,43200,1,9.32,50
2025-01-19,PRJ0025,0.08,17,806599.43,903639.56,213640.49,1044673.06,43030.95,43200,1,46.11,43
2025-01-20,PRJ0063,0.0857,12,1846133.86,2195213.37,219696.92,1450762.41,43075.33,43200,1,59.22,44
2025-01-21,PRJ0186,0.0622,7,826258.0,806520.07,149065.56,4442703.44,43176.33,43200,4,56.83,51
2025-01-22,PRJ0183,0.0657,19,1455009.3,1345618.1,111773.32,3754009.0,43003.12,43200,1,25.18,38
2025-01-23,PRJ0058,0.0355,3,1821147.52,2139011.39,244277.18,2618841.59,43041.44,43200,3,50.52,37
2025-01-24,PRJ0108,0.0905,18,552370.42,539994.4,269736.94,4971186.07,43050.66,43200,1,40.54,39
2025-01-25,PRJ0197,0.0122,4,1743187.56,1946198.2,182400.04,3294485.37,43052.6,43200,1,52.24,45
2025-01-26,PRJ0120,0.0414,3,1115899.13,1024616.23,209782.89,3678396.05,43019.72,43200,4,10.51,38
2025-01-27,PRJ0032,0.075,12,1486961.86,1677553.85,161457.05,3612705.47,43169.64,43200,1,46.13,59
2025-01-28,PRJ0180,0.0172,12,1058606.84,993087.3,190044.12,1890806.52,43031.9,43200,2,35.61,30
2025-01-29,PRJ0149,0.0265,17,1543274.38,1710991.12,141777.95,2952497.64,43165.93,43200,4,32.87,40
2025-01-30,PRJ0020,0.063,6,881442.37,934067.05,251977.36,1865645.19,43071.01,43200,1,44.01,63
2025-01-31,PRJ0197,0.0604,15,532895.81,632358.92,198382.36,3037858.12,43091.46,43200,3,17.11,37
2025-02-01,PRJ0069,0.0765,2,1921681.27,1750796.33,209431.31,1123124.88,43092.57,43200,4,5.4,35
2025-02-02,PRJ0111,0.0831,8,524551.65,518054.88,107417.62,2527836.71,43142.63,43200,1,30.63,62
2025-02-03,PRJ0003,0.0216,14,1736148.93,1598737.39,224479.68,2488840.29,43146.26,43200,3,18.83,40
2025-02-04,PRJ0093,0.0117,5,753706.39,877132.81,140531.16,2166522.49,43128.14,43200,4,16.13,39
2025-02-05,PRJ0074,0.0721,3,1088330.34,1173405.5,176678.93,1316915.77,43154.75,43200,2,59.91,56
2025-02-06,PRJ0189,0.0371,10,1733738.56,1838613.94,182543.14,4083868.24,43001.66,43200,2,12.67,46
