date,release_id,dev_cost,revenue_from_release,feature_count,cost_per_feature,time_to_market_days,total_active_users,users_using_feature,feature_adoption_rate,users_retained,user_retention_rate,inapp_nps
2025-01-10,REL02529,4991283.42,8902081.76,5,998256.68,85,5465,1716,31.4,4180,76.49,55
2025-01-11,REL02530,3707285.2,6628000.61,5,741457.04,63,8025,4321,53.84,6605,82.31,52
2025-01-12,REL02531,4313877.2,10698015.77,9,479319.69,47,16339,7532,46.1,14571,89.18,34
2025-01-13,REL02532,2178477.59,3443183.57,8,272309.7,77,13145,4973,37.83,11662,88.72,54
2025-01-14,REL02533,1057261.11,2082918.93,5,211452.22,21,7537,2829,37.53,7092,94.1,58
2025-01-15,REL02534,3951478.07,6812932.43,5,790295.61,74,5099,1970,38.64,4466,87.59,33
2025-01-16,REL02535,4336578.39,10278838.05,7,619511.2,53,13307,4316,32.43,11074,83.22,56
2025-01-17,REL02536,3961904.53,9875632.34,2,1980952.26,39,17667,9736,55.11,16066,90.94,39
2025-01-18,REL02537,1571401.15,4056892.29,7,224485.88,66,10714,4576,42.71,8363,78.06,63
2025-01-19,REL02538,4013711.69,7557204.31,1,4013711.69,45,16063,6322,39.36,14659,91.26,56
2025-01-20,REL02539,4075691.13,6659168.33,5,815138.23,20,15302,5907,38.6,12596,82.32,37
2025-01-21,REL02540,3634162.06,5880166.83,6,605693.68,84,11275,6475,57.43,8803,78.08,64
2025-01-22,REL02541,4064463.73,8694811.86,1,4064463.73,34,14463,7079,48.95,11316,78.24,57
2025-01-23,REL02542,4383685.76,12794955.64,9,487076.2,33,19730,5088,25.79,18678,94.67,38
2025-01-24,REL02543,3454416.46,6309814.83,9,383824.05,74,7690,2882,37.48,6726,87.46,63
2025-01-25,REL02544,1354418.86,2553231.79,1,1354418.86,20,6434,2028,31.52,5049,78.47,59
2025-01-26,REL02545,2950511.24,4872277.18,4,737627.81,52,6902,4104,59.46,5547,80.37,46
2025-01-27,REL02546,1310597.34,3156384.2,8,163824.67,89,8023,2937,36.61,6614,82.44,62
2025-01-28,REL02547,2630172.12,6627532.2,2,1315086.06,75,18739,4256,22.71,14263,76.11,58
2025-01-29,REL02548,2628425.96,6477484.56,8,328553.24,42,12057,4394,36.44,9304,77.17,66
2025-01-30,REL02549,1264039.38,3528812.88,9,140448.82,73,11813,3881,32.85,10659,90.23,42
2025-01-31,REL02550,2395282.14,5340613.88,9,266142.46,22,15967,7022,43.98,14488,90.74,58
2025-02-01,REL02551,1443992.4,2457221.02,1,1443992.4,65,11062,3212,29.04,10482,94.76,69
2025-02-02,REL02552,4232940.84,8186963.46,9,470326.76,25,7593,1627,21.43,5797,76.35,68
2025-02-03,REL02553,4790752.1,11946434.83,4,1197688.02,44,11518,2745,23.83,10686,92.78,43
2025-02-04,REL02554,1289265.9,3119614.73,8,161158.24,36,9939,3113,31.32,8084,81.34,37
2025-02-05,REL02555,4820460.83,11070210.93,9,535606.76,47,9393,3187,33.93,7660,81.55,61
2025-02-06,REL02556,3090306.4,7801313.57,3,1030102.13,51,12139,6479,53.37,9413,77.54,40
2025-02-07,REL02557,2198262.71,5399122.87,6,366377.12,42,17583,5416,30.8,16655,94.72,64
2025-02-08,REL02558,1307448.3,3689602.54,3,435816.1,35,16790,3569,21.26,15886,94.62,34
2025-02-09,REL02559,3002497.07,7143014.29,1,3002497.07,45,17402,8914,51.22,16061,92.29,66
2025-02-10,REL02560,4178062.18,11146660.61,6,696343.7,52,17239,9439,54.75,13242,76.81,34
2025-02-11,REL02561,3828345.91,7170724.4,5,765669.18,77,19828,7870,39.69,18208,91.83,31
2025-02-12,REL02562,1200904.05,3023004.39,3,400301.35,67,12224,3837,31.39,10719,87.69,55
2025-02-13,REL02563,1291607.34,3685331.83,4,322901.84,74,7926,4033,50.88,6148,77.57,59
2025-02-14,REL02564,2611493.13,5428245.68,2,1305746.56,60,16405,3339,20.35,13162,80.23,42
2025-02-15,REL02565,2181161.98,5820771.62,4,545290.5,81,11862,6756,56.95,10531,88.78,67
2025-02-16,REL02566,1929537.29,4992067.91,4,482384.32,36,19987,10917,54.62,18201,91.06,69
2025-02-17,REL02567,2124018.0,3375679.07,3,708006.0,78,15858,6627,41.79,14583,91.96,56
2025-02-18,REL02568,4213930.97,9996550.27,6,702321.83,33,11004,3422,31.1,9449,85.87,46
2025-02-19,REL02569,4716912.21,7996505.91,1,4716912.21,40,6826,1454,21.3,5849,85.69,44
2025-02-20,REL02570,2620410.78,7732776.55,9,291156.75,82,11552,6930,59.99,10244,88.68,62
2025-02-21,REL02571,4624444.01,12565128.86,3,1541481.34,65,6025,3041,50.47,5455,90.54,59
2025-02-22,REL02572,2285982.8,3805214.28,3,761994.27,74,5785,1940,33.54,4536,78.41,61
2025-02-23,REL02573,2905747.95,4889292.85,3,968582.65,81,17322,3597,20.77,15554,89.79,36
2025-02-24,REL02574,1904115.99,4554094.74,7,272016.57,58,6800,3098,45.56,5564,81.82,68
2025-02-25,REL02575,3561904.17,7185549.54,8,445238.02,61,19730,11734,59.47,16311,82.67,45
2025-02-26,REL02576,4915924.46,7631278.54,2,2457962.23,67,16481,7957,48.28,12616,76.55,40
2025-02-27,REL02577,3413972.38,7894682.29,1,3413972.38,47,10186,2378,23.35,8838,86.77,66
2025-02-28,REL02578,2431256.34,5061310.8,5,486251.27,25,12236,4416,36.09,9405,76.86,43
2025-03-01,REL02579,3591269.78,5931394.1,8,448908.72,78,13552,3302,24.37,12638,93.26,52
2025-03-02,REL02580,1491682.71,4031840.24,3,497227.57,89,11601,6552,56.48,10141,87.41,60
2025-03-03,REL02581,4554636.32,13083717.29,6,759106.05,58,17581,5839,33.21,16667,94.8,57
2025-03-04,REL02582,3012335.8,7937176.19,3,1004111.93,76,8397,4142,49.33,6710,79.91,34
2025-03-05,REL02583,2797398.97,7647063.44,6,466233.16,73,6226,1456,23.39,5515,88.58,53
2025-03-06,REL02584,3343459.15,6100929.78,4,835864.79,79,7640,1920,25.13,7203,94.28,47
2025-03-07,REL02585,3499135.45,6632119.36,7,499876.49,36,10050,4741,47.17,8137,80.97,33
2025-03-08,REL02586,1287103.22,2333249.53,1,1287103.22,59,8649,4647,53.73,6653,76.92,52
2025-03-09,REL02587,3730468.88,9876771.3,1,3730468.88,85,19632,5508,28.06,17213,87.68,38
2025-03-10,REL02588,1967726.72,5749452.73,5,393545.34,73,10911,4007,36.72,8982,82.32,40
2025-03-11,REL02589,3855810.53,9929698.47,9,428423.39,63,18233,8164,44.78,14670,80.46,64
2025-03-12,REL02590,4290139.18,12107631.43,5,858027.84,86,17548,9098,51.85,16648,94.87,40
2025-03-13,REL02591,4215834.03,10362725.11,4,1053958.51,76,10637,4800,45.13,9582,90.08,36
2025-03-14,REL02592,3210003.87,6681590.48,8,401250.48,55,8203,1953,23.81,6948,84.7,46
2025-03-15,REL02593,3080679.57,6588472.02,5,616135.91,76,14992,6253,41.71,11393,75.99,47
2025-03-16,REL02594,1571503.85,2534807.66,1,1571503.85,62,16588,9187,55.38,13076,78.83,55
2025-03-17,REL02595,4101384.6,6345603.98,7,585912.09,63,12235,6695,54.72,9907,80.97,55
2025-03-18,REL02596,2085637.52,5304221.3,4,521409.38,81,12293,5335,43.4,10417,84.74,46
2025-03-19,REL02597,2986781.69,6444409.62,5,597356.34,80,14608,8739,59.82,12408,84.94,39
2025-03-20,REL02598,2137096.37,4975849.78,6,356182.73,30,17689,4281,24.2,13354,75.49,59
2025-03-21,REL02599,1535313.45,3587247.4,7,219330.49,52,12850,5029,39.14,12061,93.86,44
2025-03-22,REL02600,3518230.79,6741154.38,2,1759115.4,85,13527,6899,51.0,11613,85.85,55
2025-03-23,REL02601,1217328.14,2694968.23,1,1217328.14,42,16201,4154,25.64,12214,75.39,57
2025-03-24,REL02602,3994580.94,8812606.12,3,1331526.98,68,19364,11407,58.91,17239,89.03,48
2025-03-25,REL02603,2270347.18,4728317.74,1,2270347.18,39,12855,4391,34.16,9824,76.42,30
2025-03-26,REL02604,1000538.77,2732484.46,4,250134.69,34,10938,3719,34.0,9781,89.42,63
2025-03-27,REL02605,3044516.56,6627139.26,6,507419.43,85,6961,1985,28.52,6197,89.02,67
2025-03-28,REL02606,1187407.63,2856269.62,5,237481.53,49,11947,3765,31.51,11313,94.69,53
2025-03-29,REL02607,2104678.23,5984189.9,4,526169.56,23,5843,2518,43.09,4781,81.82,53
2025-03-30,REL02608,3827905.95,10715650.18,7,546843.71,83,14832,5513,37.17,11552,77.89,47
2025-03-31,REL02609,1250758.49,3546692.43,6,208459.75,84,9140,2534,27.72,7022,76.83,30
2025-01-01,REL02610,4357353.97,8300791.97,3,1452451.32,27,6124,3206,52.35,4680,76.42,39
2025-01-02,REL02611,1015279.69,1576195.05,9,112808.85,71,18537,4168,22.48,16906,91.2,33
2025-01-03,REL02612,1987295.48,3759168.53,5,397459.1,33,11562,6172,53.38,10333,89.37,43
2025-01-04,REL02613,3963616.22,7602457.76,1,3963616.22,77,9711,3010,31.0,9178,94.51,50
2025-01-05,REL02614,2265080.6,6487282.55,6,377513.43,30,15501,6174,39.83,12584,81.18,55
2025-01-06,REL02615,1407569.55,3482135.78,5,281513.91,78,5764,2031,35.24,5248,91.05,67
2025-01-07,REL02616,2440935.68,3960554.69,8,305116.96,43,14892,6377,42.82,11446,76.86,34
2025-01-08,REL02617,2081573.15,3545060.4,4,520393.29,51,15531,8051,51.84,14455,93.07,44
2025-01-09,REL02618,4370847.61,7576926.35,1,4370847.61,65,16919,10079,59.57,12864,76.03,53
2025-01-10,REL02619,2253391.67,5510968.18,2,1126695.84,47,10575,3409,32.24,9597,90.75,39
2025-01-11,REL02620,4155729.89,10817867.91,8,519466.24,35,12403,5228,42.15,10064,81.14,64
2025-01-12,REL02621,4567488.58,12740853.49,8,570936.07,61,9629,3720,38.63,7570,78.62,46
2025-01-13,REL02622,2735269.68,7962246.48,5,547053.94,35,14284,8564,59.96,12725,89.09,61
2025-01-14,REL02623,4639772.58,8363453.78,6,773295.43,31,6604,3457,52.35,6136,92.91,38
2025-01-15,REL02624,2509272.22,4929863.57,2,1254636.11,81,14461,5189,35.88,13055,90.28,60
2025-01-16,REL02625,4856313.67,9035095.44,9,539590.41,53,17862,6979,39.07,14515,81.26,44
2025-01-17,REL02626,1357158.1,2766081.4,6,226193.02,57,17524,5228,29.83,14382,82.07,32
2025-01-18,REL02627,3748077.07,10764468.58,9,416453.01,66,16594,8331,50.2,13073,78.78,69
2025-01-19,REL02628,2975256.16,7029545.05,3,991752.05,41,11506,6191,53.81,10525,91.47,64
2025-01-20,REL02629,2550595.22,6650135.92,6,425099.2,22,5530,3240,58.59,4265,77.12,42
2025-01-21,REL02630,3530847.51,7892075.69,5,706169.5,20,7790,3321,42.63,7249,93.06,51
2025-01-22,REL02631,3815428.37,5888300.51,9,423936.49,72,15704,7353,46.82,13666,87.02,36
2025-01-23,REL02632,1017453.08,1624153.46,1,1017453.08,83,6252,2365,37.83,5425,86.77,49
2025-01-24,REL02633,1667812.35,3847450.54,9,185312.48,63,8941,3966,44.36,8203,91.75,66
2025-01-25,REL02634,3852184.2,9931637.94,5,770436.84,66,10628,3608,33.95,9389,88.34,55
2025-01-26,REL02635,3665541.65,6682267.0,1,3665541.65,57,15621,7733,49.5,12666,81.08,48
2025-01-27,REL02636,4864190.02,12563543.05,8,608023.75,82,17414,3640,20.9,14277,81.99,59
2025-01-28,REL02637,4044151.16,10983909.13,7,577735.88,60,13849,2927,21.14,10866,78.46,63
2025-01-29,REL02638,4803090.83,10172207.75,6,800515.14,40,15056,7323,48.64,12689,84.28,64
2025-01-30,REL02639,3810162.01,9981210.32,2,1905081.0,64,10233,5856,57.23,7900,77.2,57
2025-01-31,REL02640,2192208.83,4616890.28,5,438441.77,32,11386,5156,45.28,10026,88.06,64
2025-02-01,REL02641,1421459.69,3578561.65,3,473819.9,85,14360,7045,49.06,11256,78.38,63
2025-02-02,REL02642,4127295.45,10920805.49,2,2063647.72,85,15792,8363,52.96,14572,92.27,45
2025-02-03,REL02643,3576596.89,10686477.82,1,3576596.89,62,10792,3719,34.46,9605,89.0,61
2025-02-04,REL02644,1192744.05,2407070.8,9,132527.12,81,7486,1820,24.31,6949,92.83,46
2025-02-05,REL02645,2440201.86,5164836.51,2,1220100.93,67,15647,8969,57.32,12007,76.74,53
2025-02-06,REL02646,4827199.26,8440020.43,1,4827199.26,45,19924,11464,57.54,18124,90.97,34
2025-02-07,REL02647,3001604.58,5421226.81,7,428800.65,80,7843,2954,37.66,7263,92.6,41
2025-02-08,REL02648,2730916.54,6936780.63,9,303435.17,81,12789,3668,28.68,9705,75.89,51
2025-02-09,REL02649,2830798.42,8140154.44,6,471799.74,33,14922,8310,55.69,14173,94.98,41
2025-02-10,REL02650,1835530.9,3839760.72,8,229441.36,73,17003,8218,48.33,13774,81.01,58
2025-02-11,REL02651,2474828.68,4379869.31,7,353546.95,60,17234,3503,20.33,13655,79.23,68
2025-02-12,REL02652,2479253.02,4779130.22,9,275472.56,79,8238,2002,24.3,6862,83.3,68
2025-02-13,REL02653,1209420.08,2639653.12,7,172774.3,28,12700,7534,59.32,9546,75.17,65
2025-02-14,REL02654,4070270.51,7879943.96,6,678378.42,63,10284,2213,21.52,9535,92.72,35
2025-02-15,REL02655,2666017.73,4933115.56,1,2666017.73,75,7689,2406,31.29,6179,80.36,37
2025-02-16,REL02656,4288719.55,11167725.92,9,476524.39,22,16525,6930,41.94,14117,85.43,35
2025-02-17,REL02657,4401392.0,6653880.86,5,880278.4,78,19899,5447,27.37,17405,87.47,59
2025-02-18,REL02658,1847976.22,4266692.12,2,923988.11,32,8332,2439,29.27,7567,90.82,48
2025-02-19,REL02659,3629413.93,9765483.35,8,453676.74,49,6198,2114,34.11,4958,79.99,59
2025-02-20,REL02660,2889127.22,5487441.91,4,722281.8,72,11954,3679,30.78,10680,89.34,54
2025-02-21,REL02661,4520626.95,10871824.22,3,1506875.65,70,12263,6393,52.13,9485,77.35,39
2025-02-22,REL02662,1862962.72,4663648.02,1,1862962.72,61,14572,5830,40.01,12981,89.08,31
2025-02-23,REL02663,3711252.8,9213322.56,5,742250.56,45,19705,6137,31.14,18401,93.38,53
2025-02-24,REL02664,3431008.49,7441083.56,3,1143669.5,78,18863,6134,32.52,14468,76.7,57
2025-02-25,REL02665,2181205.91,4405745.8,4,545301.48,88,12050,2602,21.59,9318,77.33,63
2025-02-26,REL02666,1546403.61,4258619.42,9,171822.62,22,10261,2254,21.97,8839,86.14,32
2025-02-27,REL02667,3606559.04,9512908.74,7,515222.72,60,18057,8796,48.71,13710,75.93,55
2025-02-28,REL02668,3954389.83,7837137.03,5,790877.97,20,14382,3525,24.51,11325,78.74,51
2025-03-01,REL02669,2262509.38,3743386.91,8,282813.67,84,12870,5023,39.03,10142,78.8,61
2025-03-02,REL02670,3579330.42,5754530.03,6,596555.07,89,6342,3405,53.69,5366,84.61,65
2025-03-03,REL02671,2580523.63,4235707.53,2,1290261.82,69,6654,2311,34.73,5321,79.97,43
2025-03-04,REL02672,3852827.53,9147783.98,7,550403.93,78,9753,3299,33.83,8242,84.51,66
2025-03-05,REL02673,1796861.1,2834536.28,1,1796861.1,82,12136,6665,54.92,10366,85.42,32
2025-03-06,REL02674,4560860.01,9146304.48,3,1520286.67,44,10981,5994,54.59,9840,89.61,57
2025-03-07,REL02675,2149638.39,5653118.08,1,2149638.39,29,16598,9163,55.21,15588,93.91,55
2025-03-08,REL02676,2471143.95,4797780.96,1,2471143.95,20,14180,6079,42.87,12063,85.07,69
2025-03-09,REL02677,1232367.81,3259566.17,5,246473.56,33,16737,9722,58.09,13741,82.1,39
2025-03-10,REL02678,1446048.85,3786045.9,6,241008.14,40,16408,8656,52.75,13154,80.17,55
2025-03-11,REL02679,3063447.61,5724789.23,3,1021149.2,77,6077,2225,36.61,5329,87.69,69
2025-03-12,REL02680,2070370.71,5368954.21,3,690123.57,57,5121,2313,45.17,4806,93.85,52
2025-03-13,REL02681,4341920.9,11383061.87,3,1447306.97,20,8195,2038,24.87,7399,90.29,36
2025-03-14,REL02682,1058773.55,2219380.88,1,1058773.55,24,7214,3033,42.04,5707,79.11,63
2025-03-15,REL02683,2516376.19,4568809.93,5,503275.24,63,7991,2439,30.52,7420,92.85,41
2025-03-16,REL02684,2349382.19,5361069.81,1,2349382.19,84,14025,4395,31.34,12581,89.7,51
2025-03-17,REL02685,1077310.52,3104912.75,3,359103.51,76,14870,3721,25.02,11533,77.56,40
2025-03-18,REL02686,1497473.6,3682924.16,6,249578.93,64,7069,2426,34.32,6309,89.25,38
2025-03-19,REL02687,2654570.7,4670408.54,6,442428.45,79,10395,4080,39.25,8397,80.78,34
2025-03-20,REL02688,2971458.34,7500363.15,3,990486.11,85,15076,6635,44.01,12788,84.82,35
2025-03-21,REL02689,2617158.99,5602825.85,9,290795.44,66,17248,5552,32.19,13971,81.0,36
2025-03-22,REL02690,3123750.71,7457308.82,8,390468.84,45,6962,3598,51.68,5338,76.67,47
2025-03-23,REL02691,3380526.7,8793074.65,3,1126842.23,28,9023,3684,40.83,8154,90.37,44
2025-03-24,REL02692,1039695.28,2362625.42,5,207939.06,70,13599,6190,45.52,12453,91.57,30
2025-03-25,REL02693,2856380.64,7772143.06,5,571276.13,27,17769,5530,31.12,14151,79.64,44
2025-03-26,REL02694,4853996.96,12539006.92,5,970799.39,24,11442,6014,52.56,9129,79.79,38
2025-03-27,REL02695,3076129.12,7452261.2,3,1025376.37,58,11420,5135,44.96,9547,83.6,36
2025-03-28,REL02696,3710169.07,6404453.87,5,742033.81,87,7369,4015,54.49,6722,91.22,38
2025-03-29,REL02697,2247455.43,6189320.7,5,449491.09,59,15354,4053,26.4,11752,76.54,40
2025-03-30,REL02698,4095965.51,11894103.76,4,1023991.38,55,7319,2578,35.22,6673,91.17,32
2025-03-31,REL02699,4091685.93,6978156.3,4,1022921.48,40,8239,2020,24.52,7699,93.45,42
2025-01-01,REL02700,3085184.19,6887247.01,2,1542592.1,45,12956,3708,28.62,11171,86.22,34
2025-01-02,REL02701,4904055.29,9260489.99,9,544895.03,75,10555,3776,35.77,8043,76.2,61
2025-01-03,REL02702,1502200.86,3953469.63,7,214600.12,76,6892,3844,55.77,5540,80.38,51
2025-01-04,REL02703,1067790.66,2757510.07,1,1067790.66,78,11407,4823,42.28,8809,77.22,55
2025-01-05,REL02704,4080632.85,6983299.95,5,816126.57,26,15489,5144,33.21,12419,80.18,32
2025-01-06,REL02705,4228622.15,11905858.64,2,2114311.08,61,18773,9363,49.87,17127,91.23,37
2025-01-07,REL02706,1480828.92,2623228.6,6,246804.82,32,19774,4110,20.78,15050,76.11,53
2025-01-08,REL02707,2062331.33,5559815.4,7,294618.76,53,8838,3075,34.79,7130,80.67,69
2025-01-09,REL02708,1070209.45,2338911.22,2,535104.72,72,12509,5508,44.03,10675,85.34,42
2025-01-10,REL02709,2173234.44,4329970.64,6,362205.74,65,6489,2811,43.32,6001,92.48,40
2025-01-11,REL02710,4092567.5,7110258.55,3,1364189.17,76,18369,8137,44.3,14695,80.0,67
2025-01-12,REL02711,3071842.11,5380089.96,9,341315.79,80,15244,4338,28.46,13805,90.56,43
2025-01-13,REL02712,2392382.37,5963816.5,4,598095.59,75,9009,3016,33.48,7808,86.67,34
2025-01-14,REL02713,2486957.18,5783780.98,3,828985.73,48,15092,8642,57.26,13360,88.52,42
2025-01-15,REL02714,1005414.5,1692241.43,3,335138.17,33,6821,4021,58.95,6291,92.23,53
2025-01-16,REL02715,2199202.11,3670571.22,2,1099601.06,87,16102,5230,32.48,12161,75.52,45
2025-01-17,REL02716,3585834.97,5767693.14,9,398426.11,32,17552,8035,45.78,15023,85.59,58
2025-01-18,REL02717,4896777.78,12808261.8,8,612097.22,36,6272,1859,29.64,5641,89.94,48
2025-01-19,REL02718,4388243.31,11268232.66,5,877648.66,48,19430,6750,34.74,18010,92.69,46
2025-01-20,REL02719,1094379.86,1737488.34,9,121597.76,21,15078,7794,51.69,11708,77.65,60
2025-01-21,REL02720,4594242.42,10752388.45,2,2297121.21,81,15024,6016,40.04,12293,81.82,58
2025-01-22,REL02721,4132793.65,6724114.09,6,688798.94,39,16058,8668,53.98,12295,76.57,61
2025-01-23,REL02722,4121504.49,11769445.11,7,588786.36,75,13888,6270,45.15,12735,91.7,46
2025-01-24,REL02723,2831983.04,8101386.28,6,471997.17,71,18768,8475,45.16,17294,92.15,36
2025-01-25,REL02724,2592021.17,6602783.79,3,864007.06,44,9836,2100,21.35,8328,84.67,67
2025-01-26,REL02725,2211662.92,6390120.92,9,245740.32,81,15556,7775,49.98,11731,75.41,34
2025-01-27,REL02726,1262779.44,3431198.46,8,157847.43,36,18061,10676,59.11,13914,77.04,53
2025-01-28,REL02727,1912941.45,5246830.85,8,239117.68,58,9214,3586,38.92,8061,87.49,62
2025-01-29,REL02728,1986414.54,4677135.75,8,248301.82,29,6769,1783,26.34,6407,94.65,52
2025-01-30,REL02729,2936308.28,5752488.66,9,326256.48,78,7841,4632,59.07,7196,91.77,43
2025-01-31,REL02730,3989777.63,7288121.5,1,3989777.63,44,15441,4880,31.6,14044,90.95,63
2025-02-01,REL02731,2895239.31,5763842.51,8,361904.91,47,12941,4706,36.37,10787,83.36,33
2025-02-02,REL02732,1231377.8,3007939.68,2,615688.9,80,16316,3768,23.09,15451,94.7,30
2025-02-03,REL02733,4831159.2,8497935.62,4,1207789.8,77,7364,1799,24.43,6738,91.5,31
2025-02-04,REL02734,4770897.28,9007264.92,1,4770897.28,63,16936,4854,28.66,13838,81.71,58
2025-02-05,REL02735,4140758.17,9118327.52,6,690126.36,42,10363,4346,41.94,9323,89.96,38
2025-02-06,REL02736,4965311.61,9183716.95,1,4965311.61,36,6117,2588,42.31,5116,83.64,57
2025-02-07,REL02737,3177929.33,7572895.97,5,635585.87,57,12447,5507,44.24,10979,88.21,62
2025-02-08,REL02738,4851073.4,13994202.11,9,539008.16,49,16355,7090,43.35,15439,94.4,52
2025-02-09,REL02739,1302420.16,3415120.25,1,1302420.16,38,5812,2313,39.8,4645,79.92,49
2025-02-10,REL02740,2462722.99,6155920.7,9,273635.89,51,5037,2623,52.07,4578,90.89,60
2025-02-11,REL02741,1901525.07,4514376.85,4,475381.27,39,7460,4278,57.35,6475,86.8,55
2025-02-12,REL02742,1783332.34,3980258.44,3,594444.11,83,9338,2875,30.79,8777,93.99,60
2025-02-13,REL02743,1563211.8,2782275.94,8,195401.48,55,10483,2642,25.2,8144,77.69,61
2025-02-14,REL02744,3489654.57,9917827.5,6,581609.1,84,19286,7136,37.0,17240,89.39,64
2025-02-15,REL02745,4125287.42,7725854.79,7,589326.77,62,8719,1835,21.05,6604,75.74,44
2025-02-16,REL02746,3313193.6,5423576.38,9,368132.62,45,12231,6767,55.33,9776,79.93,44
2025-02-17,REL02747,1587850.84,4168144.61,5,317570.17,26,14046,4155,29.58,11435,81.41,66
2025-02-18,REL02748,4244495.08,7484841.53,2,2122247.54,53,17138,7193,41.97,14335,83.64,54
2025-02-19,REL02749,3543818.83,7292626.31,3,1181272.94,55,15440,3798,24.6,14560,94.3,49
2025-02-20,REL02750,2552662.82,3937297.06,3,850887.61,25,7354,3098,42.13,5614,76.34,51
2025-02-21,REL02751,3696521.18,6304793.6,4,924130.3,56,9042,1949,21.55,7087,78.38,49
2025-02-22,REL02752,2039619.92,3589334.24,7,291374.27,81,14989,7607,50.75,11850,79.06,44
2025-02-23,REL02753,2380768.83,3765460.15,6,396794.8,79,5174,3012,58.21,4319,83.48,59
2025-02-24,REL02754,4669943.37,11604741.26,3,1556647.79,83,14904,4810,32.27,11358,76.21,43
2025-02-25,REL02755,2162018.02,5957465.94,7,308859.72,69,16211,4916,30.33,15288,94.31,50
2025-02-26,REL02756,2879953.07,5932625.88,4,719988.27,71,16255,6163,37.91,14011,86.2,46
2025-02-27,REL02757,4560564.55,12823690.54,8,570070.57,36,11740,5259,44.8,10714,91.26,34
2025-02-28,REL02758,3830885.4,6972287.52,7,547269.34,79,5671,1562,27.54,5129,90.44,44
2025-03-01,REL02759,1248812.9,2482746.99,7,178401.84,73,5693,2967,52.12,5022,88.21,56
2025-03-02,REL02760,1589212.18,2743147.87,9,176579.13,29,13739,3838,27.94,12789,93.09,68
2025-03-03,REL02761,1031366.36,2507085.36,8,128920.8,44,10976,2219,20.22,10212,93.04,49
2025-03-04,REL02762,3523687.16,7504764.37,1,3523687.16,37,6122,2508,40.97,4747,77.54,64
2025-03-05,REL02763,2790693.7,6753269.51,7,398670.53,83,8297,2041,24.6,7719,93.03,46
2025-03-06,REL02764,1537099.4,4061804.16,3,512366.47,78,8986,4306,47.92,7681,85.48,38
2025-03-07,REL02765,4831736.48,11202644.47,4,1207934.12,46,7596,2028,26.7,6104,80.36,33
2025-03-08,REL02766,3118638.9,7613987.01,6,519773.15,77,9368,4936,52.69,8166,87.17,45
2025-03-09,REL02767,1967573.18,5711619.92,5,393514.64,80,8023,3114,38.81,6467,80.61,45
2025-03-10,REL02768,3002414.28,5850493.85,8,375301.78,62,13975,5960,42.65,11820,84.58,58
2025-03-11,REL02769,3718481.33,7581038.6,2,1859240.66,30,14401,3955,27.46,13152,91.33,61
2025-03-12,REL02770,1304956.87,3362293.2,5,260991.37,24,14131,3655,25.87,10689,75.64,61
2025-03-13,REL02771,2098815.26,5072748.91,5,419763.05,77,17739,8027,45.25,13953,78.66,67
2025-03-14,REL02772,4227861.96,7474011.65,3,1409287.32,58,19896,6012,30.22,18728,94.13,68
2025-03-15,REL02773,2838659.48,5859620.41,5,567731.9,67,6528,2313,35.43,5477,83.9,69
