date,record_id,net_profit,revenue,operating_cash_flow,accounts_receivable,dso,budgeted_amount,actual_spend,budget_accuracy_score,internal_csat_score
2025-01-24,FIN01013,251254.85,756277.0985,350353.21,934047.16,37.05,831318.7,892022.7,92.7,4.34
2025-01-25,FIN01014,1117247.72,4748302.81,437489.86,6329699.14,39.99,4594040.69,4989008.88,91.4,4.19
2025-01-26,FIN01015,1402822.81,6102279.223499999,510018.48,9925532.73,48.8,5599779.44,5928676.94,94.13,4.77
2025-01-27,FIN01016,434747.95,1669432.128,738711.06,1889337.4,33.95,1757924.37,1731986.06,98.52,4.18
2025-01-28,FIN01017,938328.8,4091113.5680000004,779620.88,5880279.99,43.12,3856958.17,4238316.38,90.11,4.8
2025-01-29,FIN01018,1390134.79,4587444.807,386942.31,5524492.81,36.13,4617440.6,4270611.62,92.49,4.21
2025-01-30,FIN01019,244129.77,1076612.2857,960663.3,1997442.35,55.66,989579.28,996824.15,99.27,4.51
2025-01-31,FIN01020,1106646.35,4326987.2285,538730.89,4521556.73,31.35,4430215.18,4138167.24,93.41,4.43
2025-02-01,FIN01021,586553.71,1513308.5718,799218.13,2051952.18,40.68,1647692.61,1627705.71,98.79,4.94
2025-02-02,FIN01022,1401715.05,6041391.865499999,666945.4,9855770.1,48.94,6310481.15,6849931.76,91.45,4.78
2025-02-03,FIN01023,1462375.72,5074443.7484,455930.68,9707858.35,57.39,4784728.31,5066320.22,94.11,4.35
2025-02-04,FIN01024,1427546.44,4882208.8248,892359.83,9119933.97,56.04,5342247.69,5643638.01,94.36,4.55
2025-02-05,FIN01025,816478.48,2963816.8824,872766.62,5617002.04,56.86,2849465.08,2766177.38,97.08,5.0
2025-02-06,FIN01026,1320655.45,3697835.26,577250.3,3930256.39,31.89,3650957.79,3968058.21,91.31,5.0
2025-02-07,FIN01027,1297914.22,4464824.9168,712025.31,8219400.05,55.23,4463143.48,4345549.41,97.37,4.19
2025-02-08,FIN01028,614830.62,2557695.3792,480477.99,4552474.18,53.4,2808717.19,2550300.29,90.8,4.99
2025-02-09,FIN01029,1277590.12,3232303.0036,782896.14,6149235.53,57.07,2953608.28,3035010.47,97.24,4.97
2025-02-10,FIN01030,248109.93,756735.2864999999,516318.77,992516.04,39.35,786509.53,764903.74,97.25,4.65
2025-02-11,FIN01031,975150.84,2437877.1,890855.11,4660648.37,57.35,2370557.99,2206384.94,93.07,4.57
2025-02-12,FIN01032,499011.49,1661708.2617,452169.57,2330780.28,42.08,1521568.2,1653840.58,91.31,4.43
2025-02-13,FIN01033,356736.95,1412678.322,310362.4,2308457.2,49.02,1535590.28,1577739.02,97.26,4.22
2025-02-14,FIN01034,300039.16,1230160.5559999999,487955.63,1751968.82,42.73,1252268.59,1362600.89,91.19,4.7
2025-02-15,FIN01035,1105175.41,4851720.049899999,433736.74,6926550.51,42.83,5097719.73,5182320.14,98.34,4.55
2025-02-16,FIN01036,641837.45,2387635.314,655800.51,3692805.16,46.4,2263662.33,2066209.25,91.28,4.73
2025-02-17,FIN01037,1142196.8,3438012.368,442592.3,4661692.8,40.68,3617848.55,3277727.75,90.6,4.74
2025-02-18,FIN01038,284963.24,1239590.0939999998,834232.91,2222259.02,53.78,1321025.07,1426855.41,91.99,5.0
2025-02-19,FIN01039,609877.44,2470003.6319999998,468959.45,4035093.61,49.01,2435833.3,2211116.93,90.77,4.96
2025-02-20,FIN01040,901338.68,3289886.182,794877.73,5559104.13,50.69,3337231.9,3414105.57,97.7,4.76
2025-02-21,FIN01041,1227940.11,4776687.0279,704929.65,5880267.96,36.93,5227484.51,5016268.84,95.96,3.96
2025-02-22,FIN01042,614378.25,2672545.3874999997,990374.9,5263779.35,59.09,2857875.53,2965136.25,96.25,4.72
2025-02-23,FIN01043,1013658.79,3973542.4568000003,999930.68,6596780.21,49.81,3929714.33,3760518.46,95.69,5.0
2025-02-24,FIN01044,1351771.07,4379738.2668,908668.26,5243404.54,35.92,4523896.35,4105184.57,90.74,4.47
2025-02-25,FIN01045,1000622.14,3932445.0102000004,831988.36,6883706.62,52.51,4155989.94,4347862.41,95.38,5.0
2025-02-26,FIN01046,502847.32,1297346.0856,570519.49,1522713.4,35.21,1173924.06,1129526.87,96.22,4.76
2025-02-27,FIN01047,231721.02,757727.7354,827293.71,805756.23,31.9,771119.21,778953.61,98.98,4.69
2025-02-28,FIN01048,1331128.54,4406035.4674,969672.88,6730454.44,45.83,4833005.52,5097724.52,94.52,4.3
2025-03-01,FIN01049,227650.23,644250.1509,316364.3,1000858.04,46.61,701869.39,730340.48,95.94,5.0
2025-03-02,FIN01050,1337112.17,3409636.0334999994,676540.29,4053939.87,35.67,3636336.18,3526206.91,96.97,4.35
2025-03-03,FIN01051,887618.27,2458702.6079,452598.81,3315262.83,40.45,2265062.12,2377330.68,95.04,4.43
2025-03-04,FIN01052,1420788.01,5413202.3181,690513.42,10532842.86,58.37,5948071.59,6454467.81,91.49,4.04
2025-03-05,FIN01053,1238418.21,5077514.660999999,626512.96,6524622.75,38.55,5188750.98,5302877.13,97.8,4.87
2025-03-06,FIN01054,1497314.34,6707968.243200001,703038.01,7751513.85,34.67,6336223.71,6594115.7,95.93,4.78
2025-03-07,FIN01055,655925.36,2092401.8983999998,685673.55,4169240.42,59.78,2165329.93,2323792.29,92.68,4.6
2025-03-08,FIN01056,1197344.78,4430175.686000001,972074.93,5769442.32,39.07,4746068.09,5072256.44,93.13,4.82
2025-03-09,FIN01057,722510.19,3157369.5302999998,686530.28,5305181.75,50.41,2912564.63,2826120.48,97.03,4.79
2025-03-10,FIN01058,823838.31,2331462.4173000003,892362.46,2871336.28,36.95,2525644.39,2774016.56,90.17,4.49
2025-03-11,FIN01059,1015757.1,4002082.974,523874.2,6203713.65,46.5,4338421.45,3929365.58,90.57,4.36
2025-03-12,FIN01060,1335780.25,5356478.802499999,606670.48,7425590.08,41.59,4835255.28,5305926.36,90.27,4.09
2025-03-13,FIN01061,1479308.51,3964546.8068000004,629289.43,7776772.8,58.85,4281963.59,4064437.38,94.92,4.55
2025-03-14,FIN01062,1198755.44,5058747.9568,495109.63,7248203.79,42.98,5510815.8,5445167.71,98.81,4.21
2025-03-15,FIN01063,743096.82,3068989.8666,565853.18,4861814.52,47.53,2785226.03,2998958.0,92.33,4.65
2025-03-16,FIN01064,747764.1,1921753.7369999997,718959.16,3737361.84,58.34,1842641.41,1748419.36,94.89,4.55
2025-03-17,FIN01065,1158856.99,3105736.7332,706131.43,6178038.04,59.68,3026917.8,2860305.12,94.5,4.48
2025-03-18,FIN01066,510410.29,1327066.754,745504.74,1461974.19,33.05,1286960.27,1323795.33,97.14,4.91
2025-03-19,FIN01067,343616.35,1089263.8295,546272.54,1998059.2,55.03,1145688.4,1192764.86,95.89,4.3
2025-03-20,FIN01068,661008.8,2326750.9760000003,521082.05,3215840.9,41.46,2260719.86,2038025.7,90.15,4.05
2025-03-21,FIN01069,573410.69,2041342.0564,728132.52,3255590.91,47.84,2227748.76,2205669.2,99.01,4.53
2025-03-22,FIN01070,585200.56,1779009.7024000003,393003.22,2446223.87,41.25,1955129.04,1950870.37,99.78,4.38
2025-03-23,FIN01071,503690.08,2175941.1456000004,477122.08,3048746.4,42.03,2096222.87,2000566.02,95.44,4.64
2025-03-24,FIN01072,254721.15,825296.5260000001,329489.42,956401.1,34.77,826749.17,834373.41,99.08,4.33
2025-03-25,FIN01073,223236.12,578181.5508,350827.6,909344.55,47.18,584854.44,544450.08,93.09,4.73
2025-03-26,FIN01074,1484039.11,4600521.241,470368.3,7115699.56,46.4,4673580.12,4508701.64,96.47,4.31
2025-03-27,FIN01075,756105.07,2691734.0492,313670.5,3201429.47,35.68,2624014.86,2735923.45,95.74,4.3
2025-03-28,FIN01076,699624.64,2322753.8048,471787.41,3581060.22,46.25,2167590.83,2329634.09,92.52,4.78
2025-03-29,FIN01077,1083541.47,3304801.4834999996,758483.43,6520710.03,59.19,3010383.69,3064196.68,98.21,4.59
2025-03-30,FIN01078,483730.05,1335094.9379999998,342774.95,2288898.24,51.43,1229982.56,1125395.8,91.5,4.24
2025-03-31,FIN01079,1434949.54,5940691.0956,605715.67,8798059.9,44.43,6417480.55,6646900.18,96.43,4.31
2025-01-01,FIN01080,1222248.52,5487895.854800001,939176.15,10515269.36,57.48,5246840.04,5664066.47,92.05,4.49
2025-01-02,FIN01081,316234.3,999300.388,853899.38,1574212.25,47.26,914724.2,915513.43,99.91,4.26
2025-01-03,FIN01082,742855.01,2421707.3326,513806.25,2748754.06,34.05,2481537.89,2478407.16,99.87,4.51
2025-01-04,FIN01083,1342853.8,5022273.212,947363.84,7772016.25,46.43,4595688.51,5047365.26,90.17,4.52
2025-01-05,FIN01084,1428151.63,5626917.4222,530752.55,6645238.2,35.43,5143062.1,5283259.7,97.27,4.32
2025-01-06,FIN01085,807621.96,2649000.0287999995,350760.85,4682120.37,53.03,2713408.08,2879484.34,93.88,4.8
2025-01-07,FIN01086,997434.81,4298944.0311,995839.17,8456771.85,59.02,4377524.64,4505780.41,97.07,4.29
2025-01-08,FIN01087,417144.13,1510061.7506000001,909015.77,2054920.09,40.82,1371582.23,1295024.81,94.42,4.97
2025-01-09,FIN01088,1488519.21,5060965.313999999,626152.95,7262069.62,43.05,5020961.25,4804134.24,95.68,4.53
2025-01-10,FIN01089,501173.21,1899446.4659000002,766463.57,2700056.44,42.64,1875045.53,1937186.7,96.69,4.4
2025-01-11,FIN01090,1425551.31,6286681.2771000005,769859.65,8080271.29,38.56,6345385.21,6289636.09,99.12,4.76
2025-01-12,FIN01091,1044540.64,4272171.2176,436137.56,7665044.01,53.83,4475393.88,4389777.62,98.09,4.61
2025-01-13,FIN01092,990057.83,2554349.2014,440034.04,4132243.07,48.53,2443388.3,2210021.23,90.45,4.83
2025-01-14,FIN01093,866495.06,2738124.3896000003,628706.49,2913505.52,31.92,2701313.2,2908973.45,92.31,4.0
2025-01-15,FIN01094,499870.76,1719555.4144,938101.2,3161929.39,55.16,1820232.87,1960207.97,92.31,4.76
2025-01-16,FIN01095,429486.44,1344292.5572,306995.64,1595793.87,35.61,1457900.44,1446520.4,99.22,4.44
2025-01-17,FIN01096,486632.07,1897865.073,847753.95,3756161.86,59.37,2046400.71,2128559.29,95.99,4.61
2025-01-18,FIN01097,442369.74,1835834.421,340268.75,2527325.58,41.3,1827621.25,1709856.41,93.56,4.57
2025-01-19,FIN01098,1213459.82,4805300.8872,634755.48,7767526.92,48.49,4825354.17,4829032.08,99.92,5.0
2025-01-20,FIN01099,655162.84,2935129.5232,746510.98,3163551.92,32.33,2952215.17,2916118.82,98.78,4.04
2025-01-21,FIN01100,275195.48,839346.2139999999,780731.49,1128638.03,40.34,901242.22,929471.57,96.87,5.0
2025-01-22,FIN01101,1459833.42,6204292.035,340935.48,11182330.3,54.07,6626108.83,6585882.92,99.39,4.81
2025-01-23,FIN01102,1348921.65,5436154.2495,593022.53,8030333.22,44.32,5231246.6,5229608.47,99.97,4.65
2025-01-24,FIN01103,1406077.97,4527571.0634,708686.08,8623227.62,57.14,4222276.67,4049764.96,95.91,4.17
2025-01-25,FIN01104,1493380.17,5928719.2749,346231.88,9338553.64,47.25,5785214.1,5262720.37,90.97,4.1
2025-01-26,FIN01105,426063.82,1154632.9522,394566.19,2226793.01,57.86,1105770.36,1197997.3,91.66,4.43
2025-01-27,FIN01106,715114.62,2917667.6496,764554.29,5784596.79,59.48,3180713.32,2870423.04,90.24,4.79
2025-01-28,FIN01107,1185710.02,4221127.6712,665146.74,6137074.56,43.62,4023507.71,3847539.14,95.63,4.6
2025-01-29,FIN01108,1104826.8,3402866.544,413280.06,5326018.94,46.95,3185904.32,3152522.91,98.95,4.77
2025-01-30,FIN01109,400064.68,1524246.4308,674667.54,2796871.24,55.05,1646027.34,1586471.55,96.38,4.16
2025-01-31,FIN01110,1260583.06,4765003.9668,938884.66,5820609.62,36.65,4370917.75,4416303.5,98.96,4.61
2025-02-01,FIN01111,491772.74,1435976.4008,310911.31,2673256.13,55.85,1367125.94,1356629.97,99.23,4.93
2025-02-02,FIN01112,490962.9,1256865.024,749843.64,2000828.75,47.76,1241559.22,1180841.08,95.11,5.0
2025-02-03,FIN01113,898066.75,3026484.9475000002,351555.3,5222200.19,51.77,3084053.16,2829939.59,91.76,4.22
2025-02-04,FIN01114,970821.92,3533791.7888,304514.61,3815979.28,32.4,3411998.17,3164652.37,92.75,4.49
2025-02-05,FIN01115,954112.07,4054976.2975,405458.14,7161849.19,52.99,4051922.09,4040836.08,99.73,4.5
2025-02-06,FIN01116,318932.89,1390547.4004000002,596034.64,1822711.32,39.32,1306789.5,1397205.1,93.08,4.41
2025-02-07,FIN01117,1340699.12,4772888.8672,861640.8,8616173.04,54.16,4843789.29,4456905.08,92.01,4.87
2025-02-08,FIN01118,545280.06,2186573.0406,497249.85,3299872.25,45.27,2146259.98,2222326.18,96.46,5.0
2025-02-09,FIN01119,368369.4,1245088.572,737971.25,1587007.74,38.24,1332060.42,1409877.03,94.16,4.27
2025-02-10,FIN01120,1355372.5,5407936.275,587809.65,10560400.0,58.58,5316795.39,5079424.16,95.54,4.73
2025-02-11,FIN01121,1442346.95,4197229.6245,464032.25,7408372.18,52.95,4150065.71,4289706.7,96.64,4.69
2025-02-12,FIN01122,1320765.9,4279281.516,659972.98,8497309.71,59.57,4358170.06,4520867.47,96.27,4.7
2025-02-13,FIN01123,1252370.9,4721438.293,858225.14,6442260.43,40.93,4365602.38,4547030.47,95.84,5.0
2025-02-14,FIN01124,1051814.57,2671609.0078000003,882744.66,4406070.03,49.48,2488227.19,2682711.55,92.18,4.71
2025-02-15,FIN01125,916114.58,3609491.4452,892563.67,5817015.55,48.35,3819013.58,3741507.51,97.97,3.96
2025-02-16,FIN01126,313082.79,1305555.2343,536990.47,2203198.54,50.63,1246392.37,1182499.59,94.87,4.17
2025-02-17,FIN01127,730989.18,2412264.294,855419.25,2504693.98,31.15,2501371.86,2523306.32,99.12,4.28
2025-02-18,FIN01128,684495.07,2327283.238,448524.92,3006196.73,38.75,2139902.95,1952682.14,91.25,4.38
2025-02-19,FIN01129,537679.92,2258255.6640000003,816897.57,4311772.39,57.28,2403618.07,2323779.94,96.68,4.56
2025-02-20,FIN01130,1140446.15,4618806.9075,963869.1,6576349.9,42.71,5069813.18,5458389.14,92.34,4.54
2025-02-21,FIN01131,844638.46,2601486.4568,309620.68,5100587.98,58.82,2535768.2,2552026.31,99.36,4.05
2025-02-22,FIN01132,305360.08,961884.252,608254.75,1167249.59,36.41,962948.12,950752.44,98.73,4.12
2025-02-23,FIN01133,486238.16,1876879.2976,753439.69,3748923.7,59.92,1855374.76,1768425.93,95.31,3.96
2025-02-24,FIN01134,1088236.39,3950298.0956999995,791243.04,6705950.63,50.93,4261729.92,4048963.64,95.01,4.13
2025-02-25,FIN01135,298970.12,843095.7383999999,423261.43,1497669.73,53.29,760461.23,720401.96,94.73,4.9
2025-02-26,FIN01136,1306568.99,4076495.2488,980528.29,5694297.93,41.91,4201610.49,4478272.81,93.42,4.52
2025-02-27,FIN01137,843690.49,3627869.107,730685.76,6918375.85,57.21,3738423.54,4101065.85,90.3,4.31
2025-02-28,FIN01138,824762.55,3200078.694,415038.42,4945602.9,46.36,3124803.25,3146550.9,99.3,4.02
2025-03-01,FIN01139,970130.12,4336481.6364,314365.76,7289358.42,50.43,4093060.74,3749107.27,91.6,4.3
2025-03-02,FIN01140,1272085.26,5126503.597800001,848284.94,5612538.54,32.84,4859600.06,5103589.94,94.98,4.78
2025-03-03,FIN01141,652151.97,2856425.6286,355793.32,4660774.57,48.95,3028076.31,3256426.23,92.46,4.74
2025-03-04,FIN01142,1081421.0,3168563.5300000003,398735.64,5953981.15,56.37,2893597.55,3143157.7,91.38,4.52
2025-03-05,FIN01143,935451.55,3779224.262,702381.02,4452996.56,35.35,3827465.41,3926042.05,97.42,4.52
2025-03-06,FIN01144,547136.75,1389727.345,722453.85,2414965.25,52.13,1336039.57,1337878.18,99.86,4.07
2025-03-07,FIN01145,1342218.98,5154120.8832,780820.98,5285039.47,30.76,4912132.65,5030541.88,97.59,4.37
2025-03-08,FIN01146,1236653.83,4254089.1752,575459.81,8194239.4,57.79,4258970.88,3844105.14,90.26,4.77
2025-03-09,FIN01147,1055987.39,3368599.7740999996,841729.07,6679654.15,59.49,3636647.01,3749688.46,96.89,4.4
2025-03-10,FIN01148,1305756.25,5510291.375,982051.02,7461926.74,40.63,5640435.55,5876934.95,95.81,5.0
2025-03-11,FIN01149,1327482.46,5588701.156599999,489766.46,6187104.9,33.21,5911292.87,6173790.15,95.56,4.96
2025-03-12,FIN01150,1120871.87,2847014.5498,792120.03,4721991.05,49.76,2904344.19,2940980.62,98.74,4.46
2025-03-13,FIN01151,1288117.33,4791796.4676,949928.06,4934757.39,30.9,4981279.22,5180574.6,96.0,4.52
2025-03-14,FIN01152,1106712.9,3585749.796,780400.73,5315824.88,44.47,3537275.94,3635493.64,97.22,5.0
2025-03-15,FIN01153,1084183.0,3610329.39,776776.65,4591541.73,38.15,3917916.19,3616650.71,92.31,4.85
2025-03-16,FIN01154,1004194.79,4177450.3264,456640.8,6154800.71,44.2,4179070.36,4512030.91,92.03,4.62
2025-03-17,FIN01155,1178531.63,3677018.6856,674591.14,3744218.09,30.55,3715093.97,3806282.82,97.55,4.66
2025-03-18,FIN01156,406186.64,1783159.3495999998,693765.99,1875192.1,31.55,1792062.84,1873707.21,95.44,4.64
2025-03-19,FIN01157,1345131.99,3847077.4913999997,790090.69,3908537.74,30.48,3705650.47,3589209.69,96.86,4.59
2025-03-20,FIN01158,1333396.59,5106908.9397,997775.01,8268759.02,48.57,4832400.77,5237587.44,91.62,4.28
2025-03-21,FIN01159,238021.47,914002.4447999999,323550.68,1425928.74,46.8,836099.27,836536.68,99.95,4.48
2025-03-22,FIN01160,1273561.78,3820685.34,345662.86,4711508.69,36.99,3987400.93,4130154.66,96.42,4.17
2025-03-23,FIN01161,367530.83,1157722.1145,354565.05,1906355.17,49.4,1108929.98,1209217.63,90.96,4.82
2025-03-24,FIN01162,635654.51,2650679.3067,820085.39,4994429.19,56.53,2591939.17,2807631.41,91.68,4.56
2025-03-25,FIN01163,1166560.73,4689574.1345999995,395447.66,5990096.69,38.32,5083430.98,5230645.9,97.1,4.83
2025-03-26,FIN01164,408987.86,1292401.6376,735716.31,2367671.8,54.96,1309576.97,1222029.5,93.31,4.22
2025-03-27,FIN01165,1263357.13,4510184.9541,527268.21,7498223.69,49.88,4146734.46,4520411.99,90.99,5.0
2025-03-28,FIN01166,1281774.43,3358249.0066,620123.97,3471826.48,31.01,3559483.29,3904137.87,90.32,4.99
2025-03-29,FIN01167,859708.05,2510347.506,450964.21,3452104.11,41.25,2387908.12,2198497.67,92.07,4.13
2025-03-30,FIN01168,208301.63,722806.6561,906274.59,1089816.95,45.23,730425.88,723165.11,99.01,4.45
2025-03-31,FIN01169,573149.57,1530309.3519,710305.23,2650035.47,51.95,1533364.3,1548162.97,99.03,4.48
2025-01-01,FIN01170,1002004.99,4198400.908100001,961194.28,5403890.1,38.61,3978470.9,3653892.56,91.84,4.17
2025-01-02,FIN01171,1475542.03,5813635.5982,702217.37,11526870.32,59.48,5366882.16,5033791.93,93.79,4.52
2025-01-03,FIN01172,1021357.59,4483759.820099999,386735.62,7553071.6,50.54,4224833.1,4256692.9,99.25,4.77
2025-01-04,FIN01173,537744.66,2091826.7274000002,419609.3,2871688.34,41.18,1923366.82,2101504.99,90.74,4.46
2025-01-05,FIN01174,1024207.41,4486028.4558,992351.78,4921285.54,32.91,4284720.64,3880080.17,90.56,4.09
2025-01-06,FIN01175,901980.99,3256151.3739,807895.64,3846712.26,35.44,3580006.57,3875316.35,91.75,4.83
2025-01-07,FIN01176,1213799.01,4491056.337,334495.13,6680930.26,44.63,4403114.51,4754137.99,92.03,4.36
2025-01-08,FIN01177,339074.83,1508882.9935,792646.7,2255320.4,44.84,1618695.99,1734328.72,92.86,4.39
2025-01-09,FIN01178,1189336.27,4495691.1006,588521.13,7947117.52,53.03,4539908.64,4428727.12,97.55,5.0
2025-01-10,FIN01179,903646.55,2313335.168,515045.87,3993225.09,51.79,2390407.67,2386020.57,99.82,4.72
2025-01-11,FIN01180,1451889.61,5734963.959500001,407842.56,6889257.58,36.04,5340797.56,5237821.25,98.07,4.36
2025-01-12,FIN01181,644433.82,2777509.7641999996,887932.77,4430007.59,47.85,2652413.98,2889850.76,91.05,4.24
2025-01-13,FIN01182,1022408.46,4181650.6013999996,344688.97,4267883.77,30.62,4190384.75,4208278.21,99.57,4.89
2025-01-14,FIN01183,1411636.54,5180706.1018,502884.82,7245463.05,41.96,5575624.52,5107955.2,91.61,4.87
2025-01-15,FIN01184,333262.65,1279728.5760000001,514468.03,2257575.89,52.92,1162732.73,1110191.12,95.48,4.45
2025-01-16,FIN01185,1418397.03,6354418.6944,412633.7,8893063.57,41.99,6363213.16,6314895.01,99.24,4.22
2025-01-17,FIN01186,1094251.44,2932593.8592,655729.42,5383058.26,55.07,2669254.09,2911385.3,90.93,4.72
2025-01-18,FIN01187,288188.18,1103760.7294,308191.84,2181202.6,59.28,1094229.24,1109318.9,98.62,4.78
2025-01-19,FIN01188,591252.64,1815145.6047999999,510682.86,2917324.89,48.22,1861928.5,1934943.14,96.08,4.49
2025-01-20,FIN01189,1120623.72,4235957.661599999,953540.61,4850188.79,34.35,4443285.08,4077620.35,91.77,4.27
2025-01-21,FIN01190,287555.78,1069707.5016,517370.7,1475851.06,41.39,992374.5,1067263.85,92.45,4.61
2025-01-22,FIN01191,956821.6,2688668.696,552321.57,2714166.3,30.28,2509374.98,2528957.25,99.22,4.74
2025-01-23,FIN01192,649647.97,1890475.5927,631215.53,3029914.24,48.08,1879157.29,2037468.17,91.58,4.45
2025-01-24,FIN01193,1007190.17,3766891.2358000004,693185.36,6861650.42,54.65,4142101.07,4096932.85,98.91,4.68
2025-01-25,FIN01194,259464.64,716122.4064,866096.05,1167236.61,48.9,695504.79,720971.95,96.34,4.71
2025-01-26,FIN01195,1332997.85,4038983.4855,433224.86,7213972.78,53.58,3980440.38,3957225.33,99.42,4.94
2025-01-27,FIN01196,1465535.66,6111283.702199999,910222.46,10999723.54,54.0,6028716.28,5597732.91,92.85,4.47
2025-01-28,FIN01197,1459541.21,4597554.8115,830284.55,8510131.78,55.53,4212004.62,4019979.31,95.44,4.26
2025-01-29,FIN01198,1174547.38,4087424.8823999995,805855.23,5177393.06,38.0,4311556.49,3938397.57,91.35,4.58
2025-01-30,FIN01199,369112.11,1616711.0418,360763.2,3025300.48,56.14,1536878.34,1518517.67,98.81,5.0
2025-01-31,FIN01200,1185742.15,3497939.3425,315148.48,5785920.47,49.62,3640422.34,3749155.6,97.01,4.07
2025-02-01,FIN01201,231962.99,760838.6072,715808.89,981273.0,38.69,757048.09,718243.51,94.87,3.91
2025-02-02,FIN01202,228760.62,848701.9002,904193.77,1686620.8,59.62,867675.44,866007.43,99.81,4.57
2025-02-03,FIN01203,620693.28,2488980.0528,709109.02,4853965.08,58.51,2266948.91,2248347.84,99.18,4.49
2025-02-04,FIN01204,835236.15,3591515.445,449264.41,5654629.11,47.23,3871629.0,3897507.35,99.33,4.54
2025-02-05,FIN01205,1201529.64,5202623.3412,363363.93,9589518.93,55.3,4936099.99,4624715.67,93.69,4.53
2025-02-06,FIN01206,1088283.99,4407550.1595,789717.52,5560100.23,37.84,4557490.95,4588467.39,99.32,4.9
2025-02-07,FIN01207,779673.52,2307833.6192,805239.19,3267977.79,42.48,2445389.32,2378975.27,97.28,4.59
2025-02-08,FIN01208,555714.67,1417072.4085,420772.19,1677773.71,35.52,1428419.96,1367295.54,95.72,4.85
2025-02-09,FIN01209,1496261.85,4892776.2495,319733.22,7437522.11,45.6,4733598.6,4814999.47,98.28,3.86
2025-02-10,FIN01210,754035.69,2096219.2181999998,585798.46,3135946.95,44.88,2296577.27,2134915.13,92.96,4.44
2025-02-11,FIN01211,786803.13,3084268.2695999998,707903.09,3740641.35,36.38,2947598.0,3183794.12,91.99,4.36
2025-02-12,FIN01212,412710.97,1576555.9053999998,794201.69,2637265.39,50.18,1718024.16,1867441.68,91.3,3.91
2025-02-13,FIN01213,1233252.41,3194123.7419,866961.51,3570360.52,33.53,2974511.21,3070058.28,96.79,4.63
2025-02-14,FIN01214,1101786.89,4594451.3313,727376.2,4877889.7,31.85,4492658.63,4315786.87,96.06,4.57
2025-02-15,FIN01215,487000.5,1461001.5,377616.43,2023348.24,41.55,1355369.8,1389526.71,97.48,4.46
